"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 21:39:23 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
6.471,0.634,91.723,1.172,0,6.675,0.646,91.376,1.303,0,6.719,0.641,91.288,1.352,0,6.820,0.643,91.139,1.398,0,26351693.986,64499802.640,30-04 21:39:23
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,90112,114688,30-04 21:39:24
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,1507328,30-04 21:39:25
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30-04 21:39:26
43.564,8.911,47.525,0,0,42.424,5.051,52.525,0,0,44.444,5.051,50.505,0,0,47,4,49,0,0,0,0,30-04 21:39:27
66.667,8.081,24.242,1.010,0,64.356,7.921,23.762,3.960,0,63.636,7.071,27.273,2.020,0,64.286,6.122,28.571,1.020,0,2688512,204980224,30-04 21:39:28
59,7,34,0,0,56,7,37,0,0,49,6,45,0,0,58,6,36,0,0,0,0,30-04 21:39:29
43.299,6.186,49.485,1.031,0,59,7,30,4,0,57,6,37,0,0,58,8,34,0,0,2689024,204623872,30-04 21:39:30
48,6,46,0,0,48.485,5.051,46.465,0,0,63,8,28,1,0,55,5,40,0,0,0,1114112,30-04 21:39:31
47.525,4.950,47.525,0,0,41,5,54,0,0,42.718,5.825,42.718,8.738,0,48.515,7.921,42.574,0.990,0,2690048,203591680,30-04 21:39:32
58.333,8.333,30.208,3.125,0,64.286,9.184,25.510,1.020,0,55.670,3.093,37.113,4.124,0,54.082,6.122,38.776,1.020,0,53005312,204677120,30-04 21:39:33
63.265,5.102,28.571,3.061,0,66,5,28,1,0,64.646,5.051,29.293,1.010,0,76.531,3.061,14.286,6.122,0,157241856,204599296,30-04 21:39:34
56,6,29,9,0,55.446,7.921,28.713,7.921,0,57.426,8.911,26.733,6.931,0,58.586,6.061,29.293,6.061,0,65932288,818335744,30-04 21:39:35
58.163,6.122,34.694,1.020,0,48.454,3.093,47.423,1.031,0,48.980,4.082,46.939,0,0,51,4,45,0,0,897024,68231168,30-04 21:39:36
37.374,4.040,54.545,4.040,0,51.020,4.082,43.878,1.020,0,41.176,5.882,51.961,0.980,0,52.475,2.970,43.564,0.990,0,1793536,136413184,30-04 21:39:37
48,4,46,2,0,44.554,5.941,43.564,5.941,0,56.863,6.863,35.294,0.980,0,51,5,44,0,0,2689024,204636160,30-04 21:39:38
53.061,4.082,42.857,0,0,54.902,4.902,40.196,0,0,37.624,4.950,57.426,0,0,41.837,4.082,54.082,0,0,0,12288,30-04 21:39:39
59.184,6.122,29.592,5.102,0,63,4,32,1,0,76.768,5.051,15.152,3.030,0,56,4,39,1,0,120080896,272834560,30-04 21:39:40
