"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 08:12:33 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
13.894,1.661,83.486,0.959,0,16.419,1.582,80.399,1.601,0,15.521,1.427,81.295,1.758,0,12.812,1.241,84.202,1.745,0,74791657.195,262520963.769,30-04 08:12:33
0,0,100,0,0,2,0,98,0,0,0,0,100,0,0,0,0,100,0,0,8192,4096,30-04 08:12:34
41.176,7.843,37.255,13.725,0,44,5,37,14,0,43,6,37,14,0,37.500,9.375,39.583,13.542,0,159395328,53248,30-04 08:12:35
78.125,13.542,0,8.333,0,81,11,0,8,0,79.798,12.121,0,8.081,0,78.788,12.121,0,9.091,0,281847808,0,30-04 08:12:36
78.788,12.121,0,9.091,0,74.257,15.842,0.990,8.911,0,78.788,12.121,0,9.091,0,80.612,10.204,0,9.184,0,270484480,1748992,30-04 08:12:37
78.218,13.861,0,7.921,0,81.443,10.309,0,8.247,0,72.449,19.388,0,8.163,0,81.250,10.417,0,8.333,0,271043584,749568,30-04 08:12:38
77.228,15.842,0.990,5.941,0,83.333,11.458,0,5.208,0,82.353,11.765,0.980,4.902,0,79.208,13.861,0.990,5.941,0,264697856,90112,30-04 08:12:39
80.208,14.583,0,5.208,0,77.228,16.832,0,5.941,0,82.178,12.871,0,4.950,0,79.798,15.152,0,5.051,0,267297792,36864,30-04 08:12:40
82.178,11.881,0,5.941,0,81.633,12.245,0,6.122,0,82.653,10.204,0,7.143,0,81.818,12.121,0,6.061,0,262646272,0,30-04 08:12:41
81.188,12.871,0,5.941,0,85.859,8.081,0,6.061,0,77.551,17.347,0,5.102,0,80,14,0,6,0,257645056,0,30-04 08:12:42
90,7,0,3,0,84.158,13.861,0,1.980,0,82,14,0,4,0,81,15,0,4,0,257639424,1171456,30-04 08:12:43
83.673,10.204,0,6.122,0,77.320,16.495,0,6.186,0,75.758,18.182,0,6.061,0,84.375,10.417,0,5.208,0,253816320,49152,30-04 08:12:44
