"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 15:37:53 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
31.186,3.131,63.860,1.822,0,31.497,3.040,63.089,2.374,0,31.573,2.978,63.381,2.069,0,33.260,3.095,61.056,2.589,0,104332172.499,217123888.384,30-04 15:37:53
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,3575808,30-04 15:37:54
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,1355776,30-04 15:37:55
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30-04 15:37:56
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30-04 15:37:57
49.495,7.071,43.434,0,0,50.495,5.941,43.564,0,0,45.918,8.163,45.918,0,0,46.465,7.071,46.465,0,0,0,0,30-04 15:37:58
57.576,9.091,31.313,2.020,0,61.616,7.071,30.303,1.010,0,63,8,27,2,0,47.573,7.767,39.806,4.854,0,2688512,205029376,30-04 15:37:59
45.918,7.143,46.939,0,0,56,5,39,0,0,50.495,6.931,42.574,0,0,36,5,59,0,0,0,0,30-04 15:38:00
53.535,4.040,38.384,4.040,0,55,7,37,1,0,53.535,5.051,40.404,1.010,0,51.515,6.061,39.394,3.030,0,2688512,204681216,30-04 15:38:01
52.041,6.122,41.837,0,0,50.495,8.911,40.594,0,0,58,7,35,0,0,61,7,32,0,0,0,0,30-04 15:38:02
41.414,4.040,50.505,4.040,0,57,6,36,1,0,54.545,6.061,38.384,1.010,0,46.939,8.163,41.837,3.061,0,2690048,204636160,30-04 15:38:03
60,8,27,5,0,65.657,6.061,26.263,2.020,0,55.556,6.061,36.364,2.020,0,56,5,38,1,0,53004800,204648448,30-04 15:38:04
82.828,5.051,10.101,2.020,0,71,6,20,3,0,63.636,6.061,29.293,1.010,0,65,7,28,0,0,159320576,204627968,30-04 15:38:05
60.606,7.071,23.232,9.091,0,55.670,4.124,31.959,8.247,0,64.356,3.960,25.743,5.941,0,50,7,35,8,0,63853568,818339840,30-04 15:38:06
51.515,4.040,44.444,0,0,48,6,44,2,0,55.556,5.051,39.394,0,0,50.505,5.051,44.444,0,0,897024,68222976,30-04 15:38:07
41.837,3.061,50,5.102,0,44,3,52,1,0,31,2,65,2,0,51,0,49,0,0,1793536,136437760,30-04 15:38:08
38.614,4.950,56.436,0,0,56.122,4.082,39.796,0,0,42.424,7.071,50.505,0,0,48.485,7.071,38.384,6.061,0,2688000,204640256,30-04 15:38:09
26.531,4.082,69.388,0,0,54.545,6.061,39.394,0,0,53,3,44,0,0,54,5,41,0,0,0,0,30-04 15:38:10
64.286,5.102,29.592,1.020,0,78,8,9,5,0,50,5.102,42.857,2.041,0,61.616,7.071,31.313,0,0,120078848,272838656,30-04 15:38:11
67.677,8.081,23.232,1.010,0,64.646,10.101,18.182,7.071,0,75.758,3.030,19.192,2.020,0,65.306,5.102,26.531,3.061,0,155895296,302718464,30-04 15:38:12
60,6,33,1,0,74.227,5.155,17.526,3.093,0,73,5,20,2,0,59.184,4.082,33.673,3.061,0,163382272,242942464,30-04 15:38:13
52.525,9.091,25.253,13.131,0,58.586,8.081,21.212,12.121,0,62,5,22,11,0,56,5,22,17,0,38462464,1227489280,30-04 15:38:14
57,5,38,0,0,57.426,5.941,36.634,0,0,47,6,47,0,0,58.163,2.041,39.796,0,0,0,0,30-04 15:38:15
52.475,4.950,42.574,0,0,51.961,3.922,36.275,7.843,0,47,5,48,0,0,56,6,38,0,0,2688000,204632064,30-04 15:38:16
60.204,3.061,34.694,2.041,0,53,4,42,1,0,64,8,26,2,0,44.444,5.051,49.495,1.010,0,36228608,204664832,30-04 15:38:17
59.596,3.030,37.374,0,0,68.367,7.143,22.449,2.041,0,63.265,3.061,33.673,0,0,78,4,16,2,0,164574720,136429568,30-04 15:38:18
77,6,14,3,0,57,7,32,4,0,68.367,6.122,22.449,3.061,0,69.697,6.061,20.202,4.040,0,152624128,409223168,30-04 15:38:19
61.224,9.184,26.531,3.061,0,72,10,10,8,0,68.687,11.111,18.182,2.020,0,68.367,6.122,21.429,4.082,0,150861824,742354944,30-04 15:38:20
71.287,2.970,21.782,3.960,0,68.367,5.102,20.408,6.122,0,59.406,6.931,25.743,7.921,0,62,5,27,6,0,162756608,689692672,30-04 15:38:21
65,7,19,9,0,58.416,5.941,30.693,4.950,0,58.763,5.155,26.804,9.278,0,57,5,31,7,0,81661440,886448128,30-04 15:38:22
48.980,4.082,46.939,0,0,44,3,53,0,0,55.446,4.950,39.604,0,0,50.980,4.902,44.118,0,0,0,16384,30-04 15:38:23
65.347,5.941,26.733,1.980,0,63.918,2.062,29.897,4.124,0,65.306,7.143,22.449,5.102,0,54.545,3.030,37.374,5.051,0,120079872,272842752,30-04 15:38:24
68,8,23,1,0,76,4,16,4,0,72.727,6.061,20.202,1.010,0,69.697,5.051,25.253,0,0,154102784,195063296,30-04 15:38:25
65.657,3.030,29.293,2.020,0,62,6,29,3,0,62.245,4.082,30.612,3.061,0,72,6,16,6,0,158883328,355889664,30-04 15:38:26
79.798,6.061,7.071,7.071,0,59.184,6.122,23.469,11.224,0,63,7,22,8,0,65.306,7.143,16.327,11.224,0,139444736,1286839808,30-04 15:38:27
70.297,4.950,22.772,1.980,0,72,4,20,4,0,65.347,6.931,25.743,1.980,0,74.257,8.911,8.911,7.921,0,175197184,417862144,30-04 15:38:28
55,5,31,9,0,67.347,6.122,16.327,10.204,0,63.636,6.061,27.273,3.030,0,78,6,10,6,0,156229632,613793792,30-04 15:38:29
62.500,7.292,25,5.208,0,70.103,8.247,17.526,4.124,0,72.165,5.155,20.619,2.062,0,73.267,6.931,12.871,6.931,0,155278336,724478976,30-04 15:38:30
