"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 09:19:47 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
9.973,1.081,88.229,0.718,0,10.713,1.070,87.302,0.916,0,10.449,1.022,87.572,0.957,0,9.633,0.970,88.435,0.961,0,37253044.146,81997539.965,30-04 09:19:47
0,0.990,99.010,0,0,0,0,100,0,0,0,0,100,0,0,0,0.990,99.010,0,0,0,4096,30-04 09:19:48
33,5,62,0,0,33.663,4.950,61.386,0,0,34.343,4.040,61.616,0,0,32.323,5.051,62.626,0,0,0,4329472,30-04 09:19:49
63.918,7.216,27.835,1.031,0,59.184,4.082,34.694,2.041,0,62.245,4.082,32.653,1.020,0,53.608,7.216,39.175,0,0,896512,163732992,30-04 09:19:50
49.495,4.040,45.455,1.010,0,41,6,53,0,0,45.098,3.922,50,0.980,0,52,3,45,0,0,1792000,41275904,30-04 09:19:51
52.041,3.061,42.857,2.041,0,51.515,6.061,37.374,5.051,0,47.525,4.950,47.525,0,0,51.515,3.030,41.414,4.040,0,2689024,204623872,30-04 09:19:52
43.434,4.040,52.525,0,0,55,5,40,0,0,39,5,56,0,0,54.545,5.051,40.404,0,0,0,49152,30-04 09:19:53
54.082,4.082,40.816,1.020,0,46,4,47,3,0,48,5,45,2,0,46,4,48,2,0,2689536,204632064,30-04 09:19:54
57.576,6.061,35.354,1.010,0,56.566,4.040,35.354,4.040,0,51.515,7.071,38.384,3.030,0,52.041,6.122,37.755,4.082,0,26951680,195571200,30-04 09:19:55
