"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 07:52:09 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
0.062,0.758,99.181,0,0,0.032,0.716,99.252,0,0,0.028,0.087,99.883,0.002,0,0.012,0.099,99.881,0.008,0,379128.238,64517.498,30-04 07:52:09
0,0,100,0,0,0,0.990,99.010,0,0,0,0,100,0,0,0,0,100,0,0,917504,2232320,30-04 07:52:10
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,479232,30-04 07:52:11
1.980,1.980,96.040,0,0,2.020,1.010,96.970,0,0,3,1,96,0,0,2.020,0,97.980,0,0,94208,0,30-04 07:52:12
68.367,9.184,22.449,0,0,63.918,7.216,28.866,0,0,75.758,9.091,15.152,0,0,80.808,5.051,14.141,0,0,0,0,30-04 07:52:13
55.670,6.186,38.144,0,0,58,5,36,1,0,48.515,6.931,40.594,3.960,0,60.606,7.071,31.313,1.010,0,3003392,205086720,30-04 07:52:14
48.980,4.082,46.939,0,0,52.525,6.061,41.414,0,0,60.606,5.051,34.343,0,0,42,6,52,0,0,16384,0,30-04 07:52:15
50.495,6.931,42.574,0,0,45.918,6.122,46.939,1.020,0,46,3,47,4,0,48.039,6.863,45.098,0,0,2697216,204673024,30-04 07:52:16
51.515,5.051,41.414,2.020,0,49,6,43,2,0,56.122,5.102,36.735,2.041,0,44,7,48,1,0,2698752,204627968,30-04 07:52:17
35.052,2.062,62.887,0,0,52.941,3.922,43.137,0,0,50,4,46,0,0,50.505,4.040,45.455,0,0,0,0,30-04 07:52:18
55.882,7.843,33.333,2.941,0,67.677,4.040,21.212,7.071,0,55.882,5.882,37.255,0.980,0,65.347,5.941,24.752,3.960,0,120098816,272867328,30-04 07:52:19
79,10,5,6,0,66,6,28,0,0,73.469,11.224,12.245,3.061,0,60.204,5.102,34.694,0,0,142561792,204603392,30-04 07:52:20
48.454,3.093,43.299,5.155,0,44.444,7.071,39.394,9.091,0,52.525,4.040,34.343,9.091,0,45.545,6.931,41.584,5.941,0,13563904,750182400,30-04 07:52:21
47.423,2.062,50.515,0,0,41.414,3.030,51.515,4.040,0,57.576,4.040,37.374,1.010,0,49.495,3.030,43.434,4.040,0,2702848,204632064,30-04 07:52:22
39.216,6.863,53.922,0,0,50,4,46,0,0,52.525,6.061,41.414,0,0,61.386,3.960,34.653,0,0,0,0,30-04 07:52:23
49.495,3.030,45.455,2.020,0,46,3,50,1,0,50,5,43,2,0,46.535,4.950,45.545,2.970,0,2693632,204644352,30-04 07:52:24
50.505,5.051,40.404,4.040,0,60.784,6.863,30.392,1.961,0,47.959,5.102,45.918,1.020,0,57.732,4.124,38.144,0,0,36238848,204660736,30-04 07:52:25
61.386,3.960,32.673,1.980,0,76.768,6.061,14.141,3.030,0,64,3,32,1,0,61.224,4.082,34.694,0,0,157202944,136409088,30-04 07:52:26
56.122,5.102,34.694,4.082,0,78,6,12,4,0,67.347,8.163,22.449,2.041,0,67,6,25,2,0,148414464,341032960,30-04 07:52:27
61.224,5.102,26.531,7.143,0,68,4,27,1,0,67,5,26,2,0,54.455,6.931,34.653,3.960,0,120621056,451116544,30-04 07:52:28
50.515,3.093,39.175,7.216,0,50,4.082,35.714,10.204,0,42.424,7.071,38.384,12.121,0,51,6,34,9,0,15389184,912884224,30-04 07:52:29
43,5,51,1,0,47.475,5.051,42.424,5.051,0,49.505,4.950,44.554,0.990,0,53,5,41,1,0,2693120,204648448,30-04 07:52:30
39.175,3.093,57.732,0,0,48,4,48,0,0,48.515,4.950,46.535,0,0,45.098,3.922,50.980,0,0,0,0,30-04 07:52:31
46.465,4.040,47.475,2.020,0,60,5,34,1,0,79.798,7.071,7.071,6.061,0,58,4,37,1,0,101202944,272850944,30-04 07:52:32
67.010,4.124,28.866,0,0,67.347,2.041,30.612,0,0,79.208,10.891,5.941,3.960,0,60.396,6.931,31.683,0.990,0,148910592,136409088,30-04 07:52:33
60.606,5.051,33.333,1.010,0,60,4,35,1,0,68.687,6.061,20.202,5.051,0,67.327,7.921,17.822,6.931,0,166200320,341061632,30-04 07:52:34
73.196,6.186,10.309,10.309,0,65,6,16,13,0,59.794,7.216,24.742,8.247,0,62.245,4.082,22.449,11.224,0,130975744,1363718144,30-04 07:52:35
79,5,12,4,0,55.556,3.030,40.404,1.010,0,56,4,39,1,0,58.416,3.960,34.653,2.970,0,168090112,136626176,30-04 07:52:36
45.918,5.102,35.714,13.265,0,59.184,4.082,26.531,10.204,0,45.455,4.040,43.434,7.071,0,51,7,36,6,0,34294272,818294784,30-04 07:52:37
56,4,38,2,0,46,3,50,1,0,42.424,6.061,50.505,1.010,0,66.327,4.082,27.551,2.041,0,19769344,140611584,30-04 07:52:38
58.947,3.158,35.789,2.105,0,66.327,3.061,28.571,2.041,0,69.697,4.040,22.222,4.040,0,67.677,5.051,26.263,1.010,0,161085440,200454144,30-04 07:52:39
66.667,5.051,24.242,4.040,0,72.449,4.082,16.327,7.143,0,68.687,7.071,22.222,2.020,0,62.887,5.155,28.866,3.093,0,144227840,341086208,30-04 07:52:40
63.636,5.051,31.313,0,0,65,8,27,0,0,60,5,33,2,0,75,5,16,4,0,144719872,204767232,30-04 07:52:41
69.697,5.051,22.222,3.030,0,61.616,9.091,17.172,12.121,0,73.267,4.950,10.891,10.891,0,62,10,13,15,0,158260224,1231917056,30-04 07:52:42
68,8,16,8,0,73.469,2.041,21.429,3.061,0,62.376,5.941,22.772,8.911,0,57.576,6.061,32.323,4.040,0,144368640,507854336,30-04 07:52:43
53.061,6.122,37.755,3.061,0,60.606,7.071,30.303,2.020,0,73,6,16,5,0,70.297,2.970,15.842,10.891,0,152131072,583447040,30-04 07:52:44
68.687,7.071,19.192,5.051,0,73.469,9.184,12.245,5.102,0,67.677,6.061,18.182,8.081,0,64.646,5.051,21.212,9.091,0,158970880,750235648,30-04 07:52:45
70,6,21,3,0,76.238,6.931,13.861,2.970,0,71.429,6.122,16.327,6.122,0,57,9,32,2,0,167064576,545607680,30-04 07:52:46
66.337,5.941,24.752,2.970,0,68.687,6.061,23.232,2.020,0,73,4,19,4,0,67.347,6.122,21.429,5.102,0,160997376,341569536,30-04 07:52:47
79.208,6.931,10.891,2.970,0,71.717,6.061,18.182,4.040,0,64.948,4.124,29.897,1.031,0,69.388,10.204,16.327,4.082,0,151505408,409231360,30-04 07:52:48
72.165,7.216,14.433,6.186,0,59.184,5.102,27.551,8.163,0,70.297,4.950,21.782,2.970,0,66.327,5.102,25.510,3.061,0,161527808,477483008,30-04 07:52:49
69.608,7.843,15.686,6.863,0,63.636,7.071,19.192,10.101,0,75.758,10.101,10.101,4.040,0,64.646,7.071,22.222,6.061,0,152976384,1227386880,30-04 07:52:50
71,8,20,1,0,60.204,13.265,18.367,8.163,0,68.041,5.155,25.773,1.031,0,67.347,5.102,24.490,3.061,0,149731840,477450240,30-04 07:52:51
69.388,5.102,21.429,4.082,0,70,6,22,2,0,67,6,25,2,0,60,6,29,5,0,159291904,750125056,30-04 07:52:52
72.727,3.030,21.212,3.030,0,63.265,3.061,33.673,0,0,62.887,5.155,30.928,1.031,0,74.747,7.071,13.131,5.051,0,149812224,384171520,30-04 07:52:53
78.218,8.911,11.881,0.990,0,63.265,6.122,29.592,1.020,0,59.184,6.122,34.694,0,0,57,6,36,1,0,147816448,161649152,30-04 07:52:54
70.707,5.051,20.202,4.040,0,66.667,6.061,26.263,1.010,0,77.778,5.051,14.141,3.030,0,59.596,6.061,30.303,4.040,0,144187392,341032960,30-04 07:52:55
66,11,13,10,0,66,7,18,9,0,71.429,5.102,19.388,4.082,0,66,6,18,10,0,153046528,1227116544,30-04 07:52:56
65.306,8.163,21.429,5.102,0,66,6,24,4,0,61.224,5.102,26.531,7.143,0,65.657,9.091,19.192,6.061,0,168744960,750272512,30-04 07:52:57
78.571,4.082,13.265,4.082,0,68.367,7.143,23.469,1.020,0,70.297,8.911,19.802,0.990,0,71.287,5.941,19.802,2.970,0,153257984,341168128,30-04 07:52:58
65.657,7.071,23.232,4.040,0,56.122,4.082,36.735,3.061,0,75,5,16,4,0,66.667,3.030,25.253,5.051,0,154218496,613785600,30-04 07:52:59
67.327,8.911,21.782,1.980,0,67.677,6.061,24.242,2.020,0,72.727,5.051,18.182,4.040,0,67,8,14,11,0,160292352,750125056,30-04 07:53:00
78.125,5.208,14.583,2.083,0,67.647,6.863,21.569,3.922,0,77.228,5.941,10.891,5.941,0,66.337,8.911,24.752,0,0,153612800,204713984,30-04 07:53:01
70.707,5.051,22.222,2.020,0,61.386,3.960,33.663,0.990,0,69,2,23,6,0,60.825,7.216,29.897,2.062,0,147047936,272916480,30-04 07:53:02
59.596,7.071,30.303,3.030,0,67.347,4.082,24.490,4.082,0,65.657,5.051,29.293,0,0,67.347,6.122,23.469,3.061,0,148402688,341045248,30-04 07:53:03
63.636,3.030,33.333,0,0,68,7,20,5,0,65.306,4.082,28.571,2.041,0,70.707,10.101,16.162,3.030,0,150653952,450366976,30-04 07:53:04
66.667,6.061,14.141,13.131,0,63.830,5.319,14.894,15.957,0,61.856,8.247,18.557,11.340,0,76,8,9,7,0,149257728,1683595264,30-04 07:53:05
71.875,6.250,18.750,3.125,0,64.646,4.040,28.283,3.030,0,65.306,6.122,27.551,1.020,0,67.347,7.143,14.286,11.224,0,159304192,324985344,30-04 07:53:06
79,5,11,5,0,61.856,5.155,29.897,3.093,0,67.677,6.061,20.202,6.061,0,66.667,3.125,25,5.208,0,175243264,609628160,30-04 07:53:07
65.347,4.950,26.733,2.970,0,64.356,5.941,26.733,2.970,0,65.686,5.882,19.608,8.824,0,73.469,6.122,10.204,10.204,0,152982528,818356224,30-04 07:53:08
