"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 05:03:44 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
26.915,2.670,63.581,6.834,0,25.522,2.507,65.110,6.861,0,25.808,2.523,64.483,7.187,0,26.660,2.599,63.489,7.252,0,117690083.896,203613494.835,01-05 05:03:44
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,01-05 05:03:45
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,114688,01-05 05:03:46
38.776,6.122,55.102,0,0,38.776,7.143,54.082,0,0,37,6,57,0,0,37,10,53,0,0,0,0,01-05 05:03:47
48,9,43,0,0,62.245,8.163,26.531,3.061,0,45.545,6.931,46.535,0.990,0,47.525,6.931,45.545,0,0,1792000,142065664,01-05 05:03:48
47.475,6.061,46.465,0,0,53,8,39,0,0,46.535,6.931,46.535,0,0,51.020,6.122,42.857,0,0,0,0,01-05 05:03:49
49.495,7.071,43.434,0,0,52.475,4.950,40.594,1.980,0,46.939,9.184,43.878,0,0,52.041,6.122,40.816,1.020,0,1792512,136437760,01-05 05:03:50
60,6,32,2,0,40,3,57,0,0,44.554,6.931,48.515,0,0,45.098,9.804,43.137,1.961,0,1793024,136429568,01-05 05:03:51
52.577,5.155,39.175,3.093,0,55.446,5.941,36.634,1.980,0,40.594,5.941,53.465,0,0,56.701,5.155,37.113,1.031,0,45819904,136454144,01-05 05:03:52
68.367,5.102,22.449,4.082,0,70.707,10.101,15.152,4.040,0,61.224,6.122,31.633,1.020,0,55.670,8.247,36.082,0,0,163512832,153992704,01-05 05:03:53
52.041,5.102,29.592,13.265,0,48,6,41,5,0,51.485,7.921,36.634,3.960,0,46.465,8.081,45.455,0,0,61434880,528077312,01-05 05:03:54
43.434,5.051,50.505,1.010,0,40.404,5.051,54.545,0,0,54,6,36,4,0,56.436,5.941,35.644,1.980,0,1792000,136425472,01-05 05:03:55
47.475,9.091,40.404,3.030,0,39,5,56,0,0,43.878,3.061,48.980,4.082,0,52.475,5.941,39.604,1.980,0,1793024,136441856,01-05 05:03:56
50.505,3.030,46.465,0,0,39.394,4.040,56.566,0,0,22,2,76,0,0,46.939,5.102,47.959,0,0,0,0,01-05 05:03:57
67,4,26,3,0,47.475,4.040,44.444,4.040,0,59.596,9.091,30.303,1.010,0,48.980,6.122,43.878,1.020,0,135951872,204709888,01-05 05:03:58
57.143,3.061,37.755,2.041,0,63.265,5.102,28.571,3.061,0,70.588,4.902,19.608,4.902,0,53.922,5.882,38.235,1.961,0,164282368,341032960,01-05 05:03:59
60,6,33,1,0,65.657,7.071,21.212,6.061,0,53.061,5.102,39.796,2.041,0,69.697,5.051,22.222,3.030,0,155000832,272818176,01-05 05:04:00
36.275,3.922,54.902,4.902,0,25.743,4.950,58.416,10.891,0,42,4,50,4,0,29.412,3.922,63.725,2.941,0,13568000,545665024,01-05 05:04:01
40.404,3.030,55.556,1.010,0,39.394,3.030,53.535,4.040,0,39.394,2.020,58.586,0,0,30.693,6.931,60.396,1.980,0,1793024,136429568,01-05 05:04:02
50.505,6.061,41.414,2.020,0,40.404,3.030,53.535,3.030,0,45.455,6.061,46.465,2.020,0,44.444,2.020,52.525,1.010,0,64678400,136445952,01-05 05:04:03
55.670,6.186,37.113,1.031,0,65.347,4.950,27.723,1.980,0,52.525,5.051,38.384,4.040,0,64,5,30,1,0,158308352,204599296,01-05 05:04:04
69,3,24,4,0,60.825,4.124,31.959,3.093,0,40.404,3.030,55.556,1.010,0,60.204,3.061,32.653,4.082,0,168472064,272842752,01-05 05:04:05
61.386,8.911,14.851,14.851,0,65.347,5.941,25.743,2.970,0,59,8,24,9,0,45.545,5.941,39.604,8.911,0,156804608,818393088,01-05 05:04:06
