"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 21:52:44 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
7.506,0.748,90.482,1.264,0,7.963,0.743,89.859,1.435,0,7.898,0.742,89.896,1.464,0,7.790,0.744,89.955,1.511,0,30494235.184,79746145.568,30-04 21:52:44
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,30-04 21:52:45
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30-04 21:52:46
12.245,4.082,45.918,37.755,0,16.327,2.041,41.837,39.796,0,15.152,2.020,43.434,39.394,0,14.286,1.020,45.918,38.776,0,100857856,0,30-04 21:52:47
16.495,2.062,36.082,45.361,0,20.388,4.854,25.243,49.515,0,20.202,3.030,25.253,51.515,0,16.495,5.155,27.835,50.515,0,128750080,1691648,30-04 21:52:48
16.842,2.105,32.632,48.421,0,23.232,2.020,22.222,52.525,0,20,4,25,51,0,21.429,2.041,24.490,52.041,0,131450880,0,30-04 21:52:49
42.268,6.186,13.402,38.144,0,41.667,5.208,15.625,37.500,0,41.237,9.278,8.247,41.237,0,42.391,3.261,13.043,41.304,0,191275520,901120,30-04 21:52:50
22.680,3.093,28.866,45.361,0,29.412,3.922,18.627,48.039,0,28.283,3.030,17.172,51.515,0,20.833,4.167,27.083,47.917,0,125566464,0,30-04 21:52:51
23.762,5.941,22.772,47.525,0,20.833,4.167,28.125,46.875,0,29.524,1.905,26.667,41.905,0,28.155,4.854,17.476,49.515,0,124743680,0,30-04 21:52:52
44.444,9.091,9.091,37.374,0,43.434,7.071,12.121,37.374,0,43.878,8.163,3.061,44.898,0,41.053,7.368,11.579,40,0,187587072,61440,30-04 21:52:53
23.529,5.882,27.451,43.137,0,26.316,6.316,10.526,56.842,0,18.557,5.155,35.052,41.237,0,21.429,7.143,25.510,45.918,0,121628672,0,30-04 21:52:54
18.750,4.167,31.250,45.833,0,24.468,2.128,21.277,52.128,0,19.149,4.255,26.596,50,0,19.792,4.167,29.167,46.875,0,121285632,897024,30-04 21:52:55
43.750,6.250,11.458,38.542,0,44.898,7.143,6.122,41.837,0,45.263,6.316,5.263,43.158,0,38.947,7.368,18.947,34.737,0,184072704,0,30-04 21:52:56
26,5,18,51,0,21.875,3.125,27.083,47.917,0,28.846,2.885,22.115,46.154,0,17.347,2.041,46.939,33.673,0,117491712,0,30-04 21:52:57
30.526,3.158,11.579,54.737,0,29.897,4.124,12.371,53.608,0,28.421,1.053,20,50.526,0,17.822,2.970,47.525,31.683,0,124636672,0,30-04 21:52:58
40.206,7.216,4.124,48.454,0,38,4,20,38,0,41.237,5.155,6.186,47.423,0,42.105,4.211,5.263,48.421,0,172367872,262144,30-04 21:52:59
28.571,2.041,16.327,53.061,0,22.680,4.124,24.742,48.454,0,23,4,29,44,0,16.162,2.020,51.515,30.303,0,113831936,36864,30-04 21:53:00
21.782,5.941,33.663,38.614,0,27,5,22,46,0,23.469,4.082,28.571,43.878,0,29.703,2.970,16.832,50.495,0,123124224,1024000,30-04 21:53:01
43.299,6.186,6.186,44.330,0,41.304,4.348,9.783,44.565,0,41.176,4.902,19.608,34.314,0,46.939,4.082,3.061,45.918,0,165655040,0,30-04 21:53:02
25.743,4.950,21.782,47.525,0,24.510,3.922,29.412,42.157,0,17.526,2.062,45.361,35.052,0,23.762,5.941,25.743,44.554,0,112871424,0,30-04 21:53:03
24,4,32,40,0,28.283,5.051,15.152,51.515,0,22.449,3.061,33.673,40.816,0,17.391,3.261,35.870,43.478,0,117523968,20480,30-04 21:53:04
39.216,2.941,23.529,34.314,0,40.206,6.186,7.216,46.392,0,41.414,5.051,8.081,45.455,0,39.175,4.124,11.340,45.361,0,161130496,36864,30-04 21:53:05
25,2.083,28.125,44.792,0,23.762,0.990,41.584,33.663,0,24.242,4.040,26.263,45.455,0,23.711,1.031,32.990,42.268,0,107550208,937984,30-04 21:53:06
35.294,1.961,13.725,49.020,0,22.680,3.093,35.052,39.175,0,26.531,3.061,25.510,44.898,0,23.469,3.061,33.673,39.796,0,121930752,12288,30-04 21:53:07
39.216,4.902,15.686,40.196,0,36.559,6.452,4.301,52.688,0,40.206,5.155,7.216,47.423,0,37.500,4.167,15.625,42.708,0,158805504,0,30-04 21:53:08
26.923,3.846,30.769,38.462,0,26.471,2.941,31.373,39.216,0,24.468,2.128,26.596,46.809,0,23.232,2.020,35.354,39.394,0,107687936,4096,30-04 21:53:09
23.958,2.083,31.250,42.708,0,15.306,3.061,55.102,26.531,0,27.368,2.105,16.842,53.684,0,30.208,3.125,11.458,55.208,0,117613568,36864,30-04 21:53:10
41.584,5.941,10.891,41.584,0,34.694,5.102,32.653,27.551,0,47.525,4.950,2.970,44.554,0,44.898,5.102,4.082,45.918,0,160297984,0,30-04 21:53:11
31.373,1.961,19.608,47.059,0,17.172,1.010,49.495,32.323,0,30.303,0,19.192,50.505,0,20.408,0,42.857,36.735,0,109243904,909312,30-04 21:53:12
27.551,2.041,26.531,43.878,0,29,2,21,48,0,24.490,1.020,34.694,39.796,0,26.733,3.960,27.723,41.584,0,115257344,12288,30-04 21:53:13
45.631,5.825,5.825,42.718,0,43.878,3.061,9.184,43.878,0,40,3,22,35,0,41,6,11,42,0,163526656,0,30-04 21:53:14
26,2,24,48,0,23.158,1.053,26.316,49.474,0,7.447,2.128,68.085,22.340,0,30,1,19,50,0,109707776,53248,30-04 21:53:15
33.010,1.942,18.447,46.602,0,22.581,4.301,23.656,49.462,0,28.155,0,34.951,36.893,0,25,1,37,37,0,117367808,0,30-04 21:53:16
47.525,3.960,1.980,46.535,0,39.796,4.082,12.245,43.878,0,41.837,5.102,10.204,42.857,0,36.634,2.970,27.723,32.673,0,158666240,905216,30-04 21:53:17
17.708,2.083,39.583,40.625,0,23,2,34,41,0,26.042,0,25,48.958,0,23,3,33,41,0,110631936,0,30-04 21:53:18
32.990,2.062,12.371,52.577,0,29.897,4.124,16.495,49.485,0,13.131,2.020,65.657,19.192,0,32.323,2.020,13.131,52.525,0,122172416,28672,30-04 21:53:19
32.258,5.376,19.355,43.011,0,36.634,5.941,16.832,40.594,0,41.053,3.158,6.316,49.474,0,38.776,5.102,12.245,43.878,0,156158976,36864,30-04 21:53:20
21.212,3.030,41.414,34.343,0,25,3.125,17.708,54.167,0,20.619,2.062,41.237,36.082,0,29,1,25,45,0,109949952,188416,30-04 21:53:21
26.804,2.062,24.742,46.392,0,24.731,1.075,30.108,44.086,0,24,2,38,36,0,30.612,1.020,21.429,46.939,0,120591360,991232,30-04 21:53:22
41,4,16,39,0,38.947,4.211,11.579,45.263,0,36.735,3.061,25.510,34.694,0,43.878,3.061,2.041,51.020,0,157048832,0,30-04 21:53:23
6.316,2.105,71.579,20,0,29.703,2.970,19.802,47.525,0,30,3,17,50,0,25.253,3.030,26.263,45.455,0,107507200,0,30-04 21:53:24
27,3,26,44,0,26.531,3.061,26.531,43.878,0,27.273,4.040,21.212,47.475,0,26.042,2.083,27.083,44.792,0,124174336,57344,30-04 21:53:25
39.216,5.882,8.824,46.078,0,41.176,2.941,12.745,43.137,0,38.144,4.124,10.309,47.423,0,39,4,11,46,0,155515904,0,30-04 21:53:26
25,2.083,23.958,48.958,0,29.293,3.030,14.141,53.535,0,22.772,0.990,41.584,34.653,0,13.542,1.042,57.292,28.125,0,107662848,4096,30-04 21:53:27
31.373,2.941,21.569,44.118,0,28.866,1.031,28.866,41.237,0,32.673,2.970,17.822,46.535,0,26.042,2.083,37.500,34.375,0,121594880,823296,30-04 21:53:28
33.684,4.211,22.105,40,0,40.816,3.061,6.122,50,0,38.298,3.191,9.574,48.936,0,38.947,4.211,8.421,48.421,0,154606080,0,30-04 21:53:29
19.388,2.041,44.898,33.673,0,26.316,0,24.211,49.474,0,22.680,0,35.052,42.268,0,20.833,2.083,31.250,45.833,0,109408768,49152,30-04 21:53:30
32.323,4.040,11.111,52.525,0,25.490,2.941,37.255,34.314,0,30.928,3.093,18.557,47.423,0,26.733,1.980,38.614,32.673,0,122866688,12288,30-04 21:53:31
38,4,23,35,0,41.489,5.319,0,53.191,0,38.776,5.102,14.286,41.837,0,37.755,4.082,13.265,44.898,0,152173568,0,30-04 21:53:32
17.895,2.105,42.105,37.895,0,19.192,3.030,41.414,36.364,0,28.283,2.020,21.212,48.485,0,25.253,2.020,27.273,45.455,0,109237248,929792,30-04 21:53:33
21.875,2.083,37.500,38.542,0,28.283,3.030,21.212,47.475,0,29,2,25,44,0,32.653,2.041,10.204,55.102,0,123256320,0,30-04 21:53:34
40.404,6.061,4.040,49.495,0,40.196,2.941,18.627,38.235,0,42.574,4.950,7.921,44.554,0,39.604,5.941,12.871,41.584,0,155083776,45056,30-04 21:53:35
29.703,1.980,21.782,46.535,0,27.551,1.020,27.551,43.878,0,21.212,1.010,47.475,30.303,0,26.263,2.020,28.283,43.434,0,107854848,0,30-04 21:53:36
33.333,3.922,11.765,50.980,0,29,3,22,46,0,23.711,4.124,26.804,45.361,0,22,3,39,36,0,120886272,12288,30-04 21:53:37
40,4.211,4.211,51.579,0,44.660,2.913,7.767,44.660,0,39.175,4.124,11.340,45.361,0,39.394,3.030,11.111,46.465,0,157432320,843776,30-04 21:53:38
22.772,2.970,41.584,32.673,0,22.680,2.062,34.021,41.237,0,27,1,28,44,0,26.042,2.083,25,46.875,0,106812416,0,30-04 21:53:39
29.293,3.030,20.202,47.475,0,25.510,2.041,32.653,39.796,0,38.095,2.857,10.476,48.571,0,23.232,4.040,37.374,35.354,0,121650688,49152,30-04 21:53:40
39.583,4.167,10.417,45.833,0,40.206,2.062,12.371,45.361,0,39.604,5.941,10.891,43.564,0,39,4,12,45,0,156039168,0,30-04 21:53:41
24,1,38,37,0,23.469,3.061,27.551,45.918,0,24.272,0.971,41.748,33.010,0,29.412,1.961,23.529,45.098,0,107741696,0,30-04 21:53:42
29.167,2.083,18.750,50,0,19.588,3.093,47.423,29.897,0,30.928,3.093,14.433,51.546,0,29.167,1.042,19.792,50,0,122240512,12288,30-04 21:53:43
35.789,9.474,4.211,50.526,0,39.394,6.061,6.061,48.485,0,37.500,4.167,13.542,44.792,0,37,6,16,41,0,155858944,884736,30-04 21:53:44
19.588,5.155,32.990,42.268,0,17.822,0.990,55.446,25.743,0,23.656,3.226,21.505,51.613,0,27.835,3.093,19.588,49.485,0,108918784,49152,30-04 21:53:45
30.693,2.970,19.802,46.535,0,29.412,3.922,21.569,45.098,0,26,3,29,42,0,24.490,3.061,28.571,43.878,0,119775232,8192,30-04 21:53:46
42.105,4.211,11.579,42.105,0,43.434,4.040,12.121,40.404,0,44.118,4.902,16.667,34.314,0,41.237,4.124,12.371,42.268,0,156715520,0,30-04 21:53:47
28,2,24,46,0,23.404,1.064,29.787,45.745,0,26.263,2.020,27.273,44.444,0,16.832,0.990,55.446,26.733,0,105835008,0,30-04 21:53:48
