"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 04:35:18 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
25.364,2.513,66.502,5.622,0,26.284,2.635,65.309,5.772,0,24.298,2.393,67.586,5.723,0,26.367,2.536,65.284,5.813,0,115759855.036,200007767.571,01-05 04:35:18
0,1,99,0,0,0,0,100,0,0,0.980,0.980,98.039,0,0,0,0.990,99.010,0,0,131072,4096,01-05 04:35:19
22.772,1.980,75.248,0,0,18.367,4.082,77.551,0,0,19.388,3.061,77.551,0,0,20,3,77,0,0,0,1527808,01-05 04:35:20
56.122,8.163,35.714,0,0,60,11,28,1,0,55.102,5.102,39.796,0,0,54.545,9.091,33.333,3.030,0,1792000,136671232,01-05 04:35:21
37,7,56,0,0,45.455,7.071,47.475,0,0,46.465,6.061,47.475,0,0,46,8,46,0,0,0,0,01-05 04:35:22
51.020,4.082,44.898,0,0,53.535,5.051,39.394,2.020,0,40.594,7.921,50.495,0.990,0,41,5,51,3,0,1793024,136425472,01-05 04:35:23
43,6,51,0,0,44,6,47,3,0,41,7,52,0,0,45.455,5.051,48.485,1.010,0,1793024,136429568,01-05 04:35:24
46.392,7.216,46.392,0,0,53,4,43,0,0,45.545,9.901,44.554,0,0,51,4,45,0,0,0,61440,01-05 04:35:25
62.626,6.061,28.283,3.030,0,58.163,6.122,35.714,0,0,61.224,5.102,30.612,3.061,0,67.677,5.051,23.232,4.040,0,161117696,272846848,01-05 04:35:26
54.167,6.250,31.250,8.333,0,54.082,12.245,28.571,5.102,0,53.535,7.071,39.394,0,0,66.667,7.843,21.569,3.922,0,109648896,545693696,01-05 04:35:27
45.361,6.186,48.454,0,0,49.495,5.051,42.424,3.030,0,54.455,5.941,38.614,0.990,0,39.175,7.216,53.608,0,0,1792000,136425472,01-05 04:35:28
44.554,4.950,50.495,0,0,44.554,3.960,51.485,0,0,48.485,6.061,45.455,0,0,44.444,7.071,48.485,0,0,0,0,01-05 04:35:29
38.542,3.125,56.250,2.083,0,41.414,4.040,52.525,2.020,0,47.525,5.941,43.564,2.970,0,40.404,4.040,55.556,0,0,1792512,136433664,01-05 04:35:30
50,4.082,40.816,5.102,0,61.616,7.071,30.303,1.010,0,50.505,7.071,42.424,0,0,53.535,6.061,40.404,0,0,81457152,204652544,01-05 04:35:31
67.327,5.941,24.752,1.980,0,58.416,4.950,35.644,0.990,0,66.667,6.061,22.222,5.051,0,55,4,40,1,0,157993472,272867328,01-05 04:35:32
59.596,5.051,33.333,2.020,0,55.556,5.051,36.364,3.030,0,53.465,4.950,41.584,0,0,61.856,4.124,34.021,0,0,164584448,136400896,01-05 04:35:33
40.816,7.143,43.878,8.163,0,39,3,57,1,0,54,6,31,9,0,47.475,9.091,32.323,11.111,0,64768000,750403584,01-05 04:35:34
29.293,3.030,67.677,0,0,38.235,5.882,55.882,0,0,45.918,4.082,46.939,3.061,0,44.554,5.941,46.535,2.970,0,1792512,136429568,01-05 04:35:35
36.364,4.040,59.596,0,0,45,7,45,3,0,35.714,2.041,60.204,2.041,0,43.434,3.030,52.525,1.010,0,12520960,125001216,01-05 04:35:36
63.636,3.030,31.313,2.020,0,45.545,1.980,52.475,0,0,53,7,38,2,0,60.606,6.061,30.303,3.030,0,164334592,147874304,01-05 04:35:37
62.376,5.941,26.733,4.950,0,75.758,5.051,12.121,7.071,0,59.184,4.082,34.694,2.041,0,46.939,4.082,47.959,1.020,0,166391296,272859136,01-05 04:35:38
45.918,4.082,41.837,8.163,0,59.596,8.081,26.263,6.061,0,71.287,7.921,11.881,8.911,0,58.163,8.163,28.571,5.102,0,137124864,661114368,01-05 04:35:39
71.287,5.941,18.812,3.960,0,53.535,6.061,38.384,2.020,0,64.646,5.051,29.293,1.010,0,47.059,4.902,43.137,4.902,0,173529088,293794304,01-05 04:35:40
46.939,4.082,43.878,5.102,0,62.245,3.061,25.510,9.184,0,51.515,3.030,42.424,3.030,0,44.898,5.102,45.918,4.082,0,82163712,545492992,01-05 04:35:41
