"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 15:01:28 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
16.254,1.994,80.206,1.546,0,17.296,1.678,79.172,1.853,0,20.130,1.854,75.661,2.355,0,13.056,1.346,83.976,1.622,0,74525058.093,263020088.151,30-04 15:01:28
0,0,100,0,0,0,0,100,0,0,0,1,99,0,0,0,1,99,0,0,131072,4096,30-04 15:01:29
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,2027520,30-04 15:01:30
45.361,4.124,37.113,13.402,0,44.444,6.061,36.364,13.131,0,42.424,8.081,36.364,13.131,0,45,5,36,14,0,149494784,0,30-04 15:01:31
86.275,9.804,0,3.922,0,84,12,0,4,0,82.828,13.131,0,4.040,0,85.714,10.204,0,4.082,0,269968384,57344,30-04 15:01:32
83.673,14.286,0,2.041,0,85.149,11.881,0,2.970,0,86,11,0,3,0,81.443,16.495,0,2.062,0,266470400,638976,30-04 15:01:33
86.869,11.111,0,2.020,0,78,20,0,2,0,83,16,0,1,0,88,10,0,2,0,260399104,94208,30-04 15:01:34
83,15,0,2,0,88.119,9.901,0,1.980,0,81.188,16.832,0,1.980,0,82.178,15.842,0,1.980,0,257790464,0,30-04 15:01:35
80.198,16.832,0,2.970,0,81.443,16.495,0,2.062,0,88.889,8.081,0,3.030,0,85.859,12.121,0,2.020,0,254668800,0,30-04 15:01:36
85.714,11.224,0,3.061,0,92,6,0,2,0,85.859,11.111,0,3.030,0,83.168,12.871,0,3.960,0,236451328,0,30-04 15:01:37
80.198,17.822,0,1.980,0,83.168,14.851,0,1.980,0,86.869,11.111,0,2.020,0,85,12,1,2,0,249269248,1073152,30-04 15:01:38
85.859,12.121,0,2.020,0,81.818,16.162,0,2.020,0,85.859,12.121,0,2.020,0,86.139,11.881,0,1.980,0,245986304,61440,30-04 15:01:39
80.808,17.172,0,2.020,0,86.869,11.111,0,2.020,0,84.694,13.265,0,2.041,0,81.818,16.162,0,2.020,0,244311040,0,30-04 15:01:40
83.168,14.851,0,1.980,0,84.158,13.861,0,1.980,0,84,13,0,3,0,87.879,10.101,0,2.020,0,243258880,0,30-04 15:01:41
83.673,14.286,0,2.041,0,84.848,12.121,0,3.030,0,86.869,11.111,0,2.020,0,83.838,14.141,0,2.020,0,237864960,0,30-04 15:01:42
87.755,9.184,0,3.061,0,86.869,11.111,0,2.020,0,88,9,0,3,0,86.869,10.101,0,3.030,0,224470528,0,30-04 15:01:43
83.333,12.745,0.980,2.941,0,87.129,9.901,0.990,1.980,0,86,12,0,2,0,84.848,13.131,0,2.020,0,233056768,49152,30-04 15:01:44
84,14,0,2,0,88.889,9.091,0,2.020,0,83.673,14.286,0,2.041,0,86,12,0,2,0,228683264,0,30-04 15:01:45
83.673,14.286,0,2.041,0,86.139,11.881,0,1.980,0,85.714,12.245,0,2.041,0,84.158,12.871,0,2.970,0,231063040,0,30-04 15:01:46
85.714,12.245,0,2.041,0,87,10,0,3,0,84,12,1,3,0,87.755,10.204,0,2.041,0,224327680,0,30-04 15:01:47
85.859,12.121,0,2.020,0,82.653,15.306,0,2.041,0,84,14,0,2,0,90.909,7.071,0,2.020,0,224586240,0,30-04 15:01:48
86.735,10.204,0,3.061,0,83.838,13.131,0,3.030,0,86,11,0,3,0,86,11,0,3,0,213732864,32768,30-04 15:01:49
85.859,12.121,0,2.020,0,81.443,16.495,0,2.062,0,88.542,9.375,0,2.083,0,84.314,12.745,0.980,1.961,0,221471744,0,30-04 15:01:50
82.828,14.141,0,3.030,0,83.168,13.861,0,2.970,0,85.859,12.121,0,2.020,0,88.889,8.081,0,3.030,0,223417856,16384,30-04 15:01:51
87,11,0,2,0,87.879,10.101,0,2.020,0,88.350,8.738,0,2.913,0,87.879,10.101,0,2.020,0,224584192,0,30-04 15:01:52
80.198,15.842,0.990,2.970,0,86,10,1,3,0,81.633,15.306,0,3.061,0,89,8,0,3,0,217435648,0,30-04 15:01:53
82.828,13.131,0,4.040,0,86,10,0,4,0,86.869,8.081,1.010,4.040,0,83.168,12.871,0,3.960,0,211721216,36864,30-04 15:01:54
84.314,11.765,0,3.922,0,87.379,8.738,0,3.883,0,85.294,10.784,0,3.922,0,89.109,6.931,0,3.960,0,174839808,124595712,30-04 15:01:55
84.694,8.163,0,7.143,0,83.673,8.163,0,8.163,0,83.673,9.184,0,7.143,0,81.633,10.204,0,8.163,0,226744320,80101888,30-04 15:01:56
87.629,10.309,0,2.062,0,88.889,9.091,0,2.020,0,83.333,13.725,0,2.941,0,83.168,13.861,0.990,1.980,0,238480896,0,30-04 15:01:57
83.168,13.861,0,2.970,0,84,13,0,3,0,88.776,8.163,0,3.061,0,84.158,12.871,0,2.970,0,232190464,0,30-04 15:01:58
83,14,0,3,0,85.859,11.111,0,3.030,0,87.755,10.204,0,2.041,0,85.859,11.111,0,3.030,0,228161536,0,30-04 15:01:59
86.869,11.111,0,2.020,0,83,15,0,2,0,85,12,0,3,0,83.838,14.141,0,2.020,0,225995776,0,30-04 15:02:00
86.139,10.891,0,2.970,0,84.158,11.881,0.990,2.970,0,90.909,7.071,0,2.020,0,89.796,7.143,0,3.061,0,214383104,45056,30-04 15:02:01
83,13,1,3,0,86.869,10.101,0,3.030,0,89,8,0,3,0,90,7,0,3,0,221751296,0,30-04 15:02:02
87,11,0,2,0,86.869,10.101,0,3.030,0,85,12,0,3,0,86,11,0,3,0,223170560,73728,30-04 15:02:03
89.109,7.921,0,2.970,0,86.869,10.101,0,3.030,0,87.879,9.091,1.010,2.020,0,84.848,13.131,0,2.020,0,220602880,0,30-04 15:02:04
81.250,15.625,0,3.125,0,88.776,8.163,0,3.061,0,84.848,12.121,0,3.030,0,86.869,9.091,0,4.040,0,216210432,0,30-04 15:02:05
87.755,9.184,0,3.061,0,90,7,0,3,0,88.889,8.081,0,3.030,0,90.816,5.102,1.020,3.061,0,215411712,36864,30-04 15:02:06
87.879,9.091,0,3.030,0,88.542,7.292,0,4.167,0,91.089,5.941,0,2.970,0,86.869,10.101,0,3.030,0,202249216,8192,30-04 15:02:07
87,11,0,2,0,88.119,8.911,0.990,1.980,0,85.859,11.111,0,3.030,0,87.129,9.901,0,2.970,0,215201280,438272,30-04 15:02:08
87.255,8.824,0.980,2.941,0,89.899,7.071,0,3.030,0,89.899,8.081,0,2.020,0,88,10,0,2,0,213939712,4648960,30-04 15:02:09
92.929,5.051,0,2.020,0,91,7,0,2,0,88.235,7.843,0.980,2.941,0,89.899,7.071,0,3.030,0,214123520,0,30-04 15:02:10
87.129,9.901,0,2.970,0,90,7,0,3,0,87.755,9.184,0,3.061,0,85.859,11.111,1.010,2.020,0,211763200,45056,30-04 15:02:11
87.879,9.091,0,3.030,0,87.755,9.184,0,3.061,0,88,10,0,2,0,87.629,9.278,0,3.093,0,206859776,0,30-04 15:02:12
88.889,8.081,0,3.030,0,89,8,0,3,0,88.660,8.247,0,3.093,0,87.129,9.901,0,2.970,0,201237504,16384,30-04 15:02:13
