"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 09:56:09 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
14.488,1.435,81.437,2.640,0,14.356,1.444,81.325,2.875,0,15.189,1.474,80.375,2.961,0,15.139,1.471,80.153,3.236,0,65821003.687,174733289.986,30-04 09:56:09
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,30-04 09:56:10
2,0,95,3,0,1.980,0,95.050,2.970,0,1.010,0,95.960,3.030,0,1,0,96,3,0,7838208,0,30-04 09:56:11
23.958,4.167,1.042,70.833,0,27,5,0,68,0,20.430,5.376,1.075,73.118,0,21.649,7.216,1.031,70.103,0,177862656,1736704,30-04 09:56:12
27.723,5.941,0,66.337,0,30.097,4.854,0,65.049,0,21.348,3.371,0,75.281,0,28,5,0,67,0,175640064,94208,30-04 09:56:13
23.158,6.316,4.211,66.316,0,25.532,4.255,0,70.213,0,27.083,2.083,5.208,65.625,0,25,6.250,2.083,66.667,0,167507456,708608,30-04 09:56:14
25.532,4.255,0,70.213,0,23.913,4.348,0,71.739,0,25.743,7.921,0.990,65.347,0,25,3.261,0,71.739,0,173893120,0,30-04 09:56:15
27.083,3.125,1.042,68.750,0,27.273,4.040,1.010,67.677,0,26.263,6.061,0,67.677,0,23.711,6.186,1.031,69.072,0,174500352,0,30-04 09:56:16
25.253,6.061,4.040,64.646,0,32.323,4.040,0,63.636,0,24.468,4.255,4.255,67.021,0,25.773,5.155,4.124,64.948,0,166309888,49152,30-04 09:56:17
26.042,5.208,1.042,67.708,0,23.158,6.316,0,70.526,0,24.468,5.319,0,70.213,0,27,7,0,66,0,173643776,0,30-04 09:56:18
28.571,5.102,0,66.327,0,31.313,2.020,1.010,65.657,0,25.532,5.319,0,69.149,0,26.804,4.124,1.031,68.041,0,172092416,966656,30-04 09:56:19
26.804,6.186,0,67.010,0,25.263,6.316,2.105,66.316,0,28.713,4.950,3.960,62.376,0,26.042,5.208,5.208,63.542,0,164199424,0,30-04 09:56:20
30.476,6.667,0.952,61.905,0,28,6,0,66,0,29.703,4.950,0.990,64.356,0,26.531,6.122,1.020,66.327,0,171441664,0,30-04 09:56:21
28.125,4.167,1.042,66.667,0,29.897,3.093,0,67.010,0,29.897,3.093,0,67.010,0,29.412,5.882,0,64.706,0,171621888,4096,30-04 09:56:22
29.412,5.882,3.922,60.784,0,25.773,7.216,1.031,65.979,0,29.592,4.082,2.041,64.286,0,25.532,4.255,5.319,64.894,0,163707392,0,30-04 09:56:23
26.804,6.186,0,67.010,0,24.468,7.447,0,68.085,0,29.293,5.051,0,65.657,0,27.273,6.061,0,66.667,0,170716160,970752,30-04 09:56:24
33.010,2.913,4.854,59.223,0,26.804,5.155,3.093,64.948,0,29.167,3.125,1.042,66.667,0,32,3,4,61,0,162646528,0,30-04 09:56:25
32.673,2.970,0.990,63.366,0,32.673,3.960,0.990,62.376,0,28.571,5.102,1.020,65.306,0,28.421,3.158,1.053,67.368,0,170287616,0,30-04 09:56:26
31.683,2.970,0.990,64.356,0,30.612,2.041,1.020,66.327,0,29.592,2.041,1.020,67.347,0,28.723,2.128,1.064,68.085,0,170553344,258048,30-04 09:56:27
26.087,3.261,4.348,66.304,0,28.421,4.211,4.211,63.158,0,30.208,3.125,4.167,62.500,0,30.693,3.960,1.980,63.366,0,161008128,0,30-04 09:56:28
27.368,3.158,1.053,68.421,0,28.421,2.105,1.053,68.421,0,28.283,6.061,1.010,64.646,0,30.612,3.061,1.020,65.306,0,169203200,40960,30-04 09:56:29
29.897,3.093,1.031,65.979,0,27.083,4.167,1.042,67.708,0,28.571,1.099,0,70.330,0,27.273,6.061,1.010,65.657,0,168046592,1126400,30-04 09:56:30
29.897,3.093,6.186,60.825,0,33.010,4.854,1.942,60.194,0,29.412,5.882,4.902,59.804,0,29.897,4.124,1.031,64.948,0,160749056,28672,30-04 09:56:31
30.208,2.083,1.042,66.667,0,26.316,3.158,2.105,68.421,0,32.039,3.883,0.971,63.107,0,29.167,2.083,1.042,67.708,0,169070080,20480,30-04 09:56:32
30.303,4.040,2.020,63.636,0,27.957,4.301,0,67.742,0,28.571,5.102,6.122,60.204,0,32,3,4,61,0,161832448,0,30-04 09:56:33
