"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 08:12:31 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
12.871,1.428,84.561,1.140,0,14.142,1.601,82.833,1.424,0,17.845,1.599,78.488,2.067,0,14.118,1.422,82.844,1.616,0,74500669.594,260904508.706,30-04 08:12:31
0,0,100,0,0,0,0,100,0,0,0,0.990,99.010,0,0,0,0,100,0,0,0,4096,30-04 08:12:32
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,1413120,30-04 08:12:33
11.765,2.941,79.412,5.882,0,12,2,81,5,0,8.247,2.062,83.505,6.186,0,10.891,1.980,81.188,5.941,0,45487104,4096,30-04 08:12:34
75.258,10.309,0,14.433,0,74.747,10.101,0,15.152,0,71.287,13.861,0,14.851,0,71.429,14.286,0,14.286,0,264784896,49152,30-04 08:12:35
76.289,15.464,0,8.247,0,80.583,11.650,0,7.767,0,79.381,12.371,0,8.247,0,81.250,10.417,0,8.333,0,280431616,0,30-04 08:12:36
83,10,0,7,0,78.571,14.286,0,7.143,0,77.778,15.152,0,7.071,0,81.250,10.417,0,8.333,0,272734720,81920,30-04 08:12:37
82.474,10.309,0,7.216,0,80.198,12.871,0,6.931,0,80.198,12.871,0,6.931,0,81,13,0,6,0,262948864,0,30-04 08:12:38
81.818,13.131,0,5.051,0,82.524,12.621,0,4.854,0,84.314,10.784,0,4.902,0,84,11,0,5,0,270238208,1282048,30-04 08:12:39
81.188,12.871,0,5.941,0,81.633,12.245,0,6.122,0,85,10,0,5,0,82.653,11.224,0,6.122,0,267460096,28672,30-04 08:12:40
81,14,0,5,0,79.798,15.152,0,5.051,0,83,12,0,5,0,79.208,14.851,0,5.941,0,260680192,0,30-04 08:12:41
85.859,9.091,1.010,4.040,0,78.571,15.306,0,6.122,0,80,14,2,4,0,84.694,10.204,0,5.102,0,251303424,40960,30-04 08:12:42
81.818,14.141,0,4.040,0,76.471,18.627,0.980,3.922,0,85.714,10.204,0,4.082,0,84.158,11.881,0,3.960,0,261606400,0,30-04 08:12:43
84,11,0,5,0,78.218,16.832,0,4.950,0,82.653,11.224,0,6.122,0,79.592,14.286,1.020,5.102,0,251171328,958464,30-04 08:12:44
83,13,0,4,0,82,13,0,5,0,81.443,14.433,0,4.124,0,80,15,0,5,0,255118848,0,30-04 08:12:45
80,14,0,6,0,80.412,14.433,0,5.155,0,82,13,0,5,0,82,13,0,5,0,249419776,0,30-04 08:12:46
83.158,12.632,0,4.211,0,83.673,12.245,0,4.082,0,78,17,0,5,0,78.125,17.708,0,4.167,0,248670720,53248,30-04 08:12:47
83.168,11.881,0.990,3.960,0,82,13,0,5,0,83,13,0,4,0,80.198,15.842,0,3.960,0,248995328,0,30-04 08:12:48
82,13,0,5,0,82.653,13.265,0,4.082,0,79.798,16.162,0,4.040,0,80.808,14.141,0,5.051,0,241877504,0,30-04 08:12:49
82.653,13.265,0,4.082,0,80.198,14.851,0,4.950,0,85.437,8.738,0.971,4.854,0,82.653,13.265,0,4.082,0,236400128,0,30-04 08:12:50
81.188,14.851,0,3.960,0,79.381,16.495,0,4.124,0,87.129,8.911,0,3.960,0,85.859,10.101,0,4.040,0,242865152,0,30-04 08:12:51
81,14,0,5,0,83.838,11.111,0,5.051,0,82.653,12.245,0,5.102,0,85.149,9.901,0,4.950,0,242221568,32768,30-04 08:12:52
82.828,13.131,0,4.040,0,82.653,12.245,1.020,4.082,0,87,9,0,4,0,82,14,0,4,0,238717440,12288,30-04 08:12:53
81.443,14.433,0,4.124,0,83.673,12.245,0,4.082,0,84.314,11.765,0,3.922,0,81.373,13.725,0,4.902,0,232412672,0,30-04 08:12:54
80.808,14.141,0,5.051,0,80.198,14.851,0,4.950,0,81.188,13.861,0,4.950,0,87.500,8.333,0,4.167,0,233990144,0,30-04 08:12:55
