"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 15:13:11 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
31.195,2.997,64.149,1.659,0,34.299,3.300,59.981,2.419,0,34.965,3.132,59.408,2.495,0,33.852,3.033,60.691,2.425,0,95774105.225,189329110.508,30-04 15:13:11
3,5,92,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,30-04 15:13:12
4.040,2.020,93.939,0,0,2.970,0.990,96.040,0,0,3,0,97,0,0,4,0,96,0,0,0,1396736,30-04 15:13:13
67.677,12.121,20.202,0,0,74.747,5.051,20.202,0,0,70.707,8.081,21.212,0,0,67.677,9.091,23.232,0,0,0,0,30-04 15:13:14
56.122,8.163,34.694,1.020,0,56,10,31,3,0,51.020,7.143,41.837,0,0,54.082,7.143,37.755,1.020,0,2688000,205029376,30-04 15:13:15
53,6,41,0,0,59.184,8.163,30.612,2.041,0,52.475,10.891,35.644,0.990,0,53,7,39,1,0,896000,100331008,30-04 15:13:16
53,6,40,1,0,55.102,7.143,35.714,2.041,0,56.566,6.061,37.374,0,0,53.608,6.186,39.175,1.031,0,1792512,105374208,30-04 15:13:17
45.918,10.204,36.735,7.143,0,66.667,8.081,24.242,1.010,0,55,8,37,0,0,53,8,39,0,0,2690560,204632064,30-04 15:13:18
52.525,4.040,43.434,0,0,48.039,4.902,47.059,0,0,43,5,52,0,0,43,7,50,0,0,0,933888,30-04 15:13:19
62.376,9.901,23.762,3.960,0,71,8,18,3,0,72.277,6.931,14.851,5.941,0,54.545,7.071,35.354,3.030,0,130568704,272875520,30-04 15:13:20
71.287,8.911,19.802,0,0,76.531,4.082,18.367,1.020,0,58,7,29,6,0,70,4,25,1,0,136582144,322870784,30-04 15:13:21
57,6,34,3,0,49.495,5.051,42.424,3.030,0,51,5,36,8,0,33.663,7.921,47.525,10.891,0,9028096,631951872,30-04 15:13:22
55,6,38,1,0,48.485,7.071,44.444,0,0,50.495,5.941,41.584,1.980,0,45.545,4.950,47.525,1.980,0,2689536,204623872,30-04 15:13:23
45.918,3.061,51.020,0,0,54.545,3.030,42.424,0,0,48.515,3.960,47.525,0,0,48.958,6.250,44.792,0,0,0,876544,30-04 15:13:24
53,7,38,2,0,37.755,3.061,59.184,0,0,55.556,4.040,38.384,2.020,0,51.515,3.030,43.434,2.020,0,2689024,204664832,30-04 15:13:25
