"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 04:47:12 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
25.960,2.570,66.158,5.313,0,26.959,2.697,64.864,5.480,0,26.109,2.555,65.715,5.621,0,26.836,2.614,64.882,5.669,0,124835387.333,228066233.947,01-05 04:47:12
0,0,100,0,0,0,0,100,0,0,2,1,97,0,0,0,0,100,0,0,0,4096,01-05 04:47:13
15.534,2.913,46.602,34.951,0,11.340,3.093,48.454,37.113,0,12.121,3.030,48.485,36.364,0,12.500,1.042,48.958,37.500,0,94378496,69632,01-05 04:47:14
27.660,1.064,0,71.277,0,24.211,4.211,0,71.579,0,25,4.167,0,70.833,0,27,3,1,69,0,178432000,0,01-05 04:47:15
37.895,8.421,0,53.684,0,40.816,6.122,1.020,52.041,0,38.776,7.143,1.020,53.061,0,38.298,7.447,0,54.255,0,204626432,1802240,01-05 04:47:16
31,7,1,61,0,31.313,4.040,5.051,59.596,0,31.633,5.102,2.041,61.224,0,31.250,2.083,4.167,62.500,0,157211136,90112,01-05 04:47:17
42.857,6.122,0,51.020,0,42.857,7.143,0,50,0,42.105,6.316,0,51.579,0,42.857,6.122,0,51.020,0,198660608,0,01-05 04:47:18
31.683,5.941,0,62.376,0,31.373,5.882,0,62.745,0,28.421,5.263,0,66.316,0,30.612,4.082,0,65.306,0,166510080,0,01-05 04:47:19
40.625,7.292,0,52.083,0,41.053,6.316,0,52.632,0,43.564,7.921,0,48.515,0,42.268,6.186,0,51.546,0,189824000,0,01-05 04:47:20
29.348,4.348,0,66.304,0,33.010,6.796,0,60.194,0,33.333,4.902,0,61.765,0,30.208,5.208,0,64.583,0,165166080,393216,01-05 04:47:21
48.113,5.660,0.943,45.283,0,37.363,8.791,1.099,52.747,0,39.796,9.184,1.020,50,0,42.553,5.319,0,52.128,0,196869632,32768,01-05 04:47:22
28.723,5.319,3.191,62.766,0,29.787,3.191,5.319,61.702,0,34.375,3.125,0,62.500,0,36.190,4.762,1.905,57.143,0,156141056,0,01-05 04:47:23
