"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 03:19:04 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
22.397,2.310,73.050,2.243,0,21.893,2.118,73.582,2.407,0,21.607,2.084,73.876,2.433,0,22.307,2.150,72.906,2.637,0,82389324.961,124480004.291,01-05 03:19:04
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,01-05 03:19:05
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,01-05 03:19:06
38,5,57,0,0,36,7,57,0,0,38.235,5.882,55.882,0,0,38.384,5.051,56.566,0,0,0,0,01-05 03:19:07
49.495,9.091,41.414,0,0,50.505,6.061,42.424,1.010,0,44.444,5.051,50.505,0,0,54.545,6.061,39.394,0,0,1792000,140791808,01-05 03:19:08
35.354,5.051,59.596,0,0,50,6,44,0,0,44.444,6.061,49.495,0,0,51.020,5.102,43.878,0,0,0,0,01-05 03:19:09
45,8,46,1,0,41.584,5.941,52.475,0,0,32.323,5.051,60.606,2.020,0,50.505,6.061,42.424,1.010,0,1792512,136437760,01-05 03:19:10
44.444,7.071,47.475,1.010,0,48,6,46,0,0,46.465,2.020,50.505,1.010,0,51.961,8.824,37.255,1.961,0,1793536,136429568,01-05 03:19:11
51,6,43,0,0,48.515,5.941,42.574,2.970,0,53.061,2.041,43.878,1.020,0,41,5,53,1,0,43724800,136454144,01-05 03:19:12
60,5,31,4,0,71.569,4.902,21.569,1.961,0,63.636,6.061,29.293,1.010,0,63.366,4.950,30.693,0.990,0,167705088,205803520,01-05 03:19:13
54,6,37,3,0,43,6,45,6,0,46.465,6.061,40.404,7.071,0,42.424,6.061,45.455,6.061,0,59338240,477429760,01-05 03:19:14
39,3,52,6,0,53.535,9.091,36.364,1.010,0,47.959,4.082,47.959,0,0,30.303,5.051,64.646,0,0,1791488,136429568,01-05 03:19:15
50,3,47,0,0,43.878,4.082,52.041,0,0,40.196,5.882,47.059,6.863,0,45.098,7.843,46.078,0.980,0,1793024,136441856,01-05 03:19:16
33,4,63,0,0,44.118,3.922,51.961,0,0,47,4,49,0,0,32,4,64,0,0,0,0,01-05 03:19:17
63.636,6.061,27.273,3.030,0,59,5,34,2,0,49.495,6.061,44.444,0,0,63,5,28,4,0,133857280,205697024,01-05 03:19:18
57.143,5.102,34.694,3.061,0,60.784,5.882,29.412,3.922,0,52.475,2.970,42.574,1.980,0,69.388,6.122,18.367,6.122,0,166376960,341053440,01-05 03:19:19
64.286,8.163,23.469,4.082,0,65.657,9.091,23.232,2.020,0,52,7,36,5,0,59,5,36,0,0,154999808,252665344,01-05 03:19:20
31.683,6.931,51.485,9.901,0,39.604,6.931,47.525,5.941,0,38.776,3.061,54.082,4.082,0,43.564,1.980,54.455,0,0,15664128,565801472,01-05 03:19:21
43,3,54,0,0,50.505,4.040,40.404,5.051,0,40,5,54,1,0,29.293,3.030,67.677,0,0,1792000,136433664,01-05 03:19:22
36.364,4.040,59.596,0,0,43.434,3.030,50.505,3.030,0,66.667,8.081,22.222,3.030,0,43.434,3.030,53.535,0,0,64678400,136441856,01-05 03:19:23
72.449,6.122,18.367,3.061,0,60.784,5.882,32.353,0.980,0,76,2,19,3,0,51.515,6.061,42.424,0,0,149922816,204644352,01-05 03:19:24
56,6,37,1,0,69.072,8.247,20.619,2.062,0,71,7,18,4,0,63.265,7.143,27.551,2.041,0,165266432,272826368,01-05 03:19:25
54,8,32,6,0,60,9,25,6,0,72.727,10.101,4.040,13.131,0,49,6,37,8,0,162109952,818397184,01-05 03:19:26
53.535,4.040,40.404,2.020,0,55,5,38,2,0,50,7,38,5,0,43.299,3.093,50.515,3.093,0,54053888,341008384,01-05 03:19:27
37.374,3.030,59.596,0,0,41,2,56,1,0,45.098,4.902,50,0,0,38,4,58,0,0,3719168,49152,01-05 03:19:28
57.576,2.020,37.374,3.030,0,58,3,38,1,0,45,4,47,4,0,57,6,35,2,0,149614592,274677760,01-05 03:19:29
79.592,4.082,9.184,7.143,0,51.485,6.931,36.634,4.950,0,56.566,3.030,39.394,1.010,0,50.495,1.980,46.535,0.990,0,157992960,272842752,01-05 03:19:30
52.475,2.970,43.564,0.990,0,64,5,19,12,0,67.677,7.071,22.222,3.030,0,49.495,3.030,46.465,1.010,0,162191872,274001408,01-05 03:19:31
76.238,3.960,8.911,10.891,0,44,4,45,7,0,45.918,5.102,38.776,10.204,0,55.446,5.941,30.693,7.921,0,165445632,808718336,01-05 03:19:32
61.386,10.891,21.782,5.941,0,65.306,6.122,25.510,3.061,0,71.717,4.040,18.182,6.061,0,59.794,7.216,29.897,3.093,0,166666752,417653248,01-05 03:19:33
60.396,7.921,28.713,2.970,0,57.576,5.051,37.374,0,0,61.224,5.102,30.612,3.061,0,84.848,7.071,3.030,5.051,0,161844224,273076224,01-05 03:19:34
67,5,22,6,0,64.286,8.163,23.469,4.082,0,63.636,9.091,25.253,2.020,0,67.677,7.071,20.202,5.051,0,159024128,477335552,01-05 03:19:35
65.657,5.051,26.263,3.030,0,69.307,3.960,25.743,0.990,0,72.277,5.941,14.851,6.931,0,58.586,8.081,33.333,0,0,173760512,204677120,01-05 03:19:36
65.306,4.082,27.551,3.061,0,65,8,26,1,0,73.737,6.061,16.162,4.040,0,64.646,6.061,27.273,2.020,0,162180096,272822272,01-05 03:19:37
59.184,8.163,26.531,6.122,0,70,7,12,11,0,67.347,7.143,21.429,4.082,0,55.102,8.163,30.612,6.122,0,156811776,886456320,01-05 03:19:38
69.388,6.122,21.429,3.061,0,66,5,26,3,0,57.143,8.163,33.673,1.020,0,53.922,8.824,30.392,6.863,0,158898688,274673664,01-05 03:19:39
57,7,25,11,0,68.687,6.061,22.222,3.030,0,52.941,6.863,40.196,0,0,59.794,5.155,29.897,5.155,0,162743296,417127936,01-05 03:19:40
64.948,4.124,29.897,1.031,0,68.317,7.921,18.812,4.950,0,62.626,4.040,29.293,4.040,0,57.576,8.081,24.242,10.101,0,156265472,537797120,01-05 03:19:41
71.134,3.093,24.742,1.031,0,69.307,7.921,11.881,10.891,0,58,8,30,4,0,58.586,7.071,28.283,6.061,0,165102080,477384704,01-05 03:19:42
58.163,6.122,32.653,3.061,0,69,6,23,2,0,56.566,7.071,36.364,0,0,58.586,7.071,33.333,1.010,0,152010752,136396800,01-05 03:19:43
54.545,6.061,37.374,2.020,0,64,5,30,1,0,68.687,5.051,20.202,6.061,0,58.763,6.186,32.990,2.062,0,164286464,341032960,01-05 03:19:44
58,4,33,5,0,63,3,28,6,0,73.267,3.960,20.792,1.980,0,57.576,5.051,36.364,1.010,0,148517888,272846848,01-05 03:19:45
51.020,6.122,39.796,3.061,0,51.961,7.843,35.294,4.902,0,60.606,4.040,31.313,4.040,0,74,5,16,5,0,165434368,364895744,01-05 03:19:46
68.687,5.051,16.162,10.101,0,56.566,5.051,34.343,4.040,0,53.608,5.155,29.897,11.340,0,60.606,4.040,30.303,5.051,0,163275776,862638592,01-05 03:19:47
58.763,5.155,31.959,4.124,0,78.788,3.030,13.131,5.051,0,56.566,4.040,34.343,5.051,0,61,4,30,5,0,166752256,478371840,01-05 03:19:48
66,5,25,4,0,61,6,30,3,0,56.566,5.051,33.333,5.051,0,67.677,5.051,24.242,3.030,0,159502336,495209984,01-05 03:19:49
63.542,7.292,28.125,1.042,0,64,8,18,10,0,59.596,5.051,33.333,2.020,0,62.245,5.102,28.571,4.082,0,163055616,322969600,01-05 03:19:50
65,6,23,6,0,67.327,3.960,27.723,0.990,0,64.286,3.061,28.571,4.082,0,46.939,5.102,44.898,3.061,0,166184960,342311424,01-05 03:19:51
56.122,5.102,36.735,2.041,0,68.367,3.061,24.490,4.082,0,74.747,4.040,14.141,7.071,0,58.763,5.155,36.082,0,0,164275712,341049344,01-05 03:19:52
54.545,4.040,36.364,5.051,0,59.406,2.970,33.663,3.960,0,68.367,8.163,17.347,6.122,0,62,5,33,0,0,152817664,272846848,01-05 03:19:53
69.697,8.081,22.222,0,0,50,3.061,46.939,0,0,76.238,5.941,12.871,4.950,0,62,6,30,2,0,158293504,136413184,01-05 03:19:54
61.616,4.040,32.323,2.020,0,36.634,5.941,55.446,1.980,0,66.327,3.061,24.490,6.122,0,70.707,7.071,16.162,6.061,0,158371840,341110784,01-05 03:19:55
48.980,8.163,24.490,18.367,0,62,8,22,8,0,64.286,3.061,26.531,6.122,0,63.725,9.804,14.706,11.765,0,166681088,1090932736,01-05 03:19:56
67.347,5.102,24.490,3.061,0,44.444,5.051,49.495,1.010,0,56,4,37,3,0,79.381,4.124,10.309,6.186,0,163736576,409300992,01-05 03:19:57
52.041,4.082,43.878,0,0,60,5,31,4,0,71.134,5.155,19.588,4.124,0,63,7,25,5,0,163033088,409190400,01-05 03:19:58
53,7,35,5,0,68,5,22,5,0,57.843,5.882,31.373,4.902,0,72.727,7.071,16.162,4.040,0,163955712,479248384,01-05 03:19:59
69.388,6.122,23.469,1.020,0,64.646,7.071,24.242,4.040,0,61.616,9.091,26.263,3.030,0,67.647,7.843,20.588,3.922,0,159763456,272953344,01-05 03:20:00
64.646,9.091,20.202,6.061,0,63.918,7.216,25.773,3.093,0,62.887,8.247,24.742,4.124,0,60,9,28,3,0,162581504,545652736,01-05 03:20:01
59.794,5.155,30.928,4.124,0,68.317,6.931,22.772,1.980,0,64.646,6.061,28.283,1.010,0,53.535,2.020,39.394,5.051,0,174803968,340955136,01-05 03:20:02
55.102,4.082,39.796,1.020,0,81.818,9.091,3.030,6.061,0,61.224,3.061,34.694,1.020,0,59.184,5.102,30.612,5.102,0,155897344,272842752,01-05 03:20:03
63.918,5.155,30.928,0,0,60,8,29,3,0,78,6,13,3,0,64.706,8.824,22.549,3.922,0,158001152,341008384,01-05 03:20:04
67,7,23,3,0,67.010,6.186,25.773,1.031,0,73.529,8.824,13.725,3.922,0,59.184,4.082,36.735,0,0,150816256,273002496,01-05 03:20:05
51.020,6.122,42.857,0,0,61.765,2.941,34.314,0.980,0,47,7,45,1,0,83,6,3,8,0,167561216,136470528,01-05 03:20:06
64.356,5.941,24.752,4.950,0,60.606,10.101,28.283,1.010,0,62.626,7.071,26.263,4.040,0,64.286,5.102,27.551,3.061,0,158433792,272871424,01-05 03:20:07
66.327,10.204,14.286,9.184,0,56.566,7.071,28.283,8.081,0,66.337,8.911,21.782,2.970,0,60.204,6.122,25.510,8.163,0,158879232,784121344,01-05 03:20:08
61,6,25,8,0,72.449,5.102,13.265,9.184,0,61.616,6.061,29.293,3.030,0,65.306,6.122,24.490,4.082,0,166135296,852361728,01-05 03:20:09
51.546,3.093,38.144,7.216,0,50,6.122,42.857,1.020,0,61.224,8.163,24.490,6.122,0,62.745,4.902,29.412,2.941,0,144776704,479416320,01-05 03:20:10
64.286,3.061,31.633,1.020,0,59.184,5.102,32.653,3.061,0,68,11,15,6,0,56.566,6.061,25.253,12.121,0,152095744,545681408,01-05 03:20:11
72.449,8.163,14.286,5.102,0,63,6,27,4,0,66.667,10.101,22.222,1.010,0,72.727,4.040,22.222,1.010,0,207723520,477474816,01-05 03:20:12
90.909,4.040,2.020,3.030,0,79,6,13,2,0,89.691,4.124,4.124,2.062,0,87,6,3,4,0,380829696,409415680,01-05 03:20:13
68.687,7.071,14.141,10.101,0,66.667,6.250,18.750,8.333,0,65.306,8.163,18.367,8.163,0,77.451,6.863,4.902,10.784,0,260850176,1022853120,01-05 03:20:14
51.546,3.093,44.330,1.031,0,64.646,4.040,29.293,2.020,0,65,6,27,2,0,63,5,25,7,0,164269568,272830464,01-05 03:20:15
58.763,2.062,37.113,2.062,0,46.939,3.061,44.898,5.102,0,55.446,4.950,38.614,0.990,0,76.531,5.102,11.224,7.143,0,170551296,272834560,01-05 03:20:16
50.495,4.950,43.564,0.990,0,60.784,4.902,30.392,3.922,0,47.525,2.970,46.535,2.970,0,69.307,2.970,25.743,1.980,0,148929024,204816384,01-05 03:20:17
