"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 05:16:17 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
27.169,2.686,63.664,6.481,0,26.093,2.583,64.765,6.559,0,26.226,2.575,64.287,6.913,0,27.097,2.654,63.208,7.040,0,124201647.316,224887040.965,01-05 05:16:17
2.020,0,97.980,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,77824,01-05 05:16:18
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,01-05 05:16:19
53.608,13.402,24.742,8.247,0,56,12,24,8,0,59.223,8.738,24.272,7.767,0,58,10,24,8,0,221190144,0,01-05 05:16:20
80.808,11.111,0,8.081,0,82.353,9.804,0.980,6.863,0,79,14,0,7,0,78.788,14.141,0,7.071,0,293229568,0,01-05 05:16:21
81,13,0,6,0,83.673,9.184,0,7.143,0,83.168,9.901,0,6.931,0,84.694,9.184,0,6.122,0,287321088,978944,01-05 05:16:22
79,15,0,6,0,82,11,0,7,0,77.778,15.152,0,7.071,0,81.818,11.111,0,7.071,0,269269504,0,01-05 05:16:23
81.633,13.265,0,5.102,0,83,12,0,5,0,80.412,15.464,0,4.124,0,79.412,15.686,0,4.902,0,280878080,69632,01-05 05:16:24
84.694,12.245,0,3.061,0,84.694,12.245,0,3.061,0,85.149,10.891,0,3.960,0,86.458,10.417,0,3.125,0,274194432,0,01-05 05:16:25
82.178,11.881,0.990,4.950,0,82,12,1,5,0,81.053,13.684,1.053,4.211,0,80,15,0,5,0,262613504,0,01-05 05:16:26
81.818,15.152,0,3.030,0,81.188,15.842,0,2.970,0,83.838,12.121,0,4.040,0,80.808,16.162,0,3.030,0,273662976,0,01-05 05:16:27
82.653,14.286,0,3.061,0,86,11,0,3,0,81.818,15.152,0,3.030,0,85.714,11.224,0,3.061,0,268438016,1175552,01-05 05:16:28
83.673,12.245,0,4.082,0,82.653,12.245,0,5.102,0,83.505,12.371,0,4.124,0,82.524,12.621,0,4.854,0,255713280,32768,01-05 05:16:29
83.838,13.131,0,3.030,0,86.735,10.204,0,3.061,0,84.848,12.121,0,3.030,0,82.653,14.286,0,3.061,0,259849216,0,01-05 05:16:30
85.149,9.901,0,4.950,0,85.417,10.417,0,4.167,0,82.178,12.871,0.990,3.960,0,79,17,0,4,0,253008384,0,01-05 05:16:31
84.158,13.861,0,1.980,0,84.848,12.121,0,3.030,0,87.629,10.309,0,2.062,0,81.633,15.306,0,3.061,0,255428608,0,01-05 05:16:32
86.869,10.101,0,3.030,0,82.524,14.563,0,2.913,0,81.818,15.152,0,3.030,0,77,19,1,3,0,255544832,1171456,01-05 05:16:33
85,11,0,4,0,86.458,9.375,0,4.167,0,85.859,9.091,0,5.051,0,83,13,0,4,0,243906048,0,01-05 05:16:34
87.755,9.184,0,3.061,0,84,13,0,3,0,83,14,0,3,0,85,12,0,3,0,248283136,2551808,01-05 05:16:35
85.294,11.765,0,2.941,0,87.129,9.901,0,2.970,0,84.694,12.245,0,3.061,0,85.149,11.881,0,2.970,0,252805632,0,01-05 05:16:36
88,9,0,3,0,89.109,6.931,0,3.960,0,84,12,0,4,0,86.869,10.101,0,3.030,0,244540928,0,01-05 05:16:37
83.838,13.131,0,3.030,0,87.755,10.204,0,2.041,0,87.129,10.891,0,1.980,0,85.149,11.881,0,2.970,0,243639808,45056,01-05 05:16:38
85.859,12.121,0,2.020,0,86.869,10.101,0,3.030,0,90.816,5.102,1.020,3.061,0,84.848,13.131,0,2.020,0,241473536,0,01-05 05:16:39
87.379,10.680,0,1.942,0,88.776,9.184,0,2.041,0,92.079,6.931,0,0.990,0,81.443,15.464,1.031,2.062,0,200671232,57344,01-05 05:16:40
82.474,11.340,0,6.186,0,83.838,10.101,0,6.061,0,86.869,7.071,0,6.061,0,77.778,15.152,0,7.071,0,246710784,136409088,01-05 05:16:41
84,13,0,3,0,84,12,0,4,0,86.869,10.101,0,3.030,0,84.848,13.131,0,2.020,0,257350144,0,01-05 05:16:42
87,9,0,4,0,85.714,10.204,0,4.082,0,82.828,13.131,0,4.040,0,87,8,0,5,0,242340352,0,01-05 05:16:43
84.158,12.871,0,2.970,0,83.673,13.265,0,3.061,0,89.899,7.071,0,3.030,0,85.714,11.224,0,3.061,0,256891904,0,01-05 05:16:44
87.129,7.921,0.990,3.960,0,84.694,11.224,1.020,3.061,0,84.694,11.224,0,4.082,0,86.735,10.204,0,3.061,0,249875456,94208,01-05 05:16:45
87.879,9.091,0,3.030,0,85.567,10.309,0,4.124,0,88.542,7.292,0,4.167,0,88.119,6.931,0,4.950,0,245049344,45056,01-05 05:16:46
86.139,9.901,0,3.960,0,89.109,6.931,0,3.960,0,84.314,11.765,0,3.922,0,87.879,9.091,0,3.030,0,255126016,0,01-05 05:16:47
86.869,9.091,0,4.040,0,85,11,0,4,0,85.714,10.204,0,4.082,0,86,9,0,5,0,252027392,53248,01-05 05:16:48
84.848,10.101,0,5.051,0,85.567,10.309,0,4.124,0,84,10,1,5,0,84.694,10.204,1.020,4.082,0,247117312,0,01-05 05:16:49
84,13,0,3,0,85.149,10.891,0,3.960,0,85.859,10.101,0,4.040,0,84.694,11.224,0,4.082,0,253358080,12288,01-05 05:16:50
88.889,7.071,0,4.040,0,87,10,0,3,0,87.879,9.091,0,3.030,0,85.714,11.224,0,3.061,0,257859072,4096,01-05 05:16:51
86.275,8.824,0,4.902,0,83.495,11.650,0,4.854,0,83.333,10.784,0,5.882,0,83.168,11.881,0,4.950,0,241861120,12288,01-05 05:16:52
88.660,9.278,0,2.062,0,90.909,6.061,0,3.030,0,89,8,0,3,0,87.879,9.091,0,3.030,0,254441472,0,01-05 05:16:53
87.379,8.738,0,3.883,0,85.859,11.111,0,3.030,0,87.629,9.278,0,3.093,0,85.149,10.891,0,3.960,0,251215360,36864,01-05 05:16:54
89.796,6.122,0,4.082,0,89.899,5.051,0,5.051,0,85.417,10.417,0,4.167,0,86.869,9.091,1.010,3.030,0,233317376,0,01-05 05:16:55
86,11,0,3,0,89,7,1,3,0,87.129,9.901,0,2.970,0,90.099,6.931,0,2.970,0,248999424,0,01-05 05:16:56
88.119,8.911,0,2.970,0,81.188,15.842,0,2.970,0,85.149,10.891,0,3.960,0,91,6,0,3,0,245842432,0,01-05 05:16:57
87.629,8.247,0,4.124,0,88.889,7.071,0,4.040,0,89.691,8.247,0,2.062,0,89.899,7.071,0,3.030,0,231223296,12288,01-05 05:16:58
86,12,0,2,0,86.735,11.224,0,2.041,0,84.158,12.871,0,2.970,0,87.129,9.901,0,2.970,0,239844864,36864,01-05 05:16:59
88,10,0,2,0,87,11,0,2,0,87,11,0,2,0,92,7,0,1,0,208815616,0,01-05 05:17:00
87.255,5.882,0.980,5.882,0,88.889,5.051,0,6.061,0,85,10,0,5,0,87,8,0,5,0,246807552,136396800,01-05 05:17:01
87.129,7.921,0,4.950,0,84.314,10.784,0,4.902,0,88.119,6.931,0,4.950,0,86.735,8.163,0,5.102,0,296741376,136413184,01-05 05:17:02
86.869,10.101,0,3.030,0,92.929,4.040,0,3.030,0,92,5,0,3,0,88,9,0,3,0,301804032,68202496,01-05 05:17:03
90.099,5.941,0,3.960,0,87.879,9.091,0,3.030,0,87,9,0,4,0,87,9,0,4,0,260854784,72843264,01-05 05:17:04
87.255,7.843,0,4.902,0,86,9,0,5,0,79.798,15.152,0,5.051,0,88.889,6.061,0,5.051,0,298635264,396775424,01-05 05:17:05
79.592,9.184,0,11.224,0,84.158,5.941,0,9.901,0,82.692,5.769,0,11.538,0,82.524,9.709,0,7.767,0,316507648,285626368,01-05 05:17:06
85,8,0,7,0,86.139,5.941,0,7.921,0,85.294,7.843,0,6.863,0,88.235,5.882,0,5.882,0,328640512,177696256,01-05 05:17:07
86,10,0,4,0,84,11,0,5,0,88.889,6.061,0,5.051,0,87.755,8.163,0,4.082,0,325457920,299704832,01-05 05:17:08
86.735,6.122,0,7.143,0,87,5,1,7,0,81.188,11.881,0.990,5.941,0,82.828,10.101,0,7.071,0,332186112,138809344,01-05 05:17:09
81.633,8.163,0,10.204,0,79.412,10.784,0,9.804,0,83.168,9.901,0,6.931,0,82.828,8.081,0,9.091,0,315743232,136437760,01-05 05:17:10
80.198,11.881,0,7.921,0,85.859,7.071,0,7.071,0,84.536,9.278,0,6.186,0,82.178,8.911,0.990,7.921,0,311919616,681803776,01-05 05:17:11
82.474,8.247,0,9.278,0,81.373,7.843,0,10.784,0,83.838,6.061,0,10.101,0,82.653,9.184,0,8.163,0,324107264,340914176,01-05 05:17:12
85.859,9.091,0,5.051,0,87.879,8.081,0,4.040,0,84,11,0,5,0,87.879,7.071,0,5.051,0,331757568,136486912,01-05 05:17:13
84,10,0,6,0,90.722,4.124,0,5.155,0,85.567,9.278,0,5.155,0,85.859,8.081,0,6.061,0,322451968,136417280,01-05 05:17:14
83.838,6.061,0,10.101,0,82,8,0,10,0,82,8,0,10,0,83,5,0,12,0,317732864,68214784,01-05 05:17:15
82,8,0,10,0,83.673,7.143,0,9.184,0,81.250,9.375,0,9.375,0,77.083,14.583,0,8.333,0,313164800,681824256,01-05 05:17:16
84,9,0,7,0,84.946,7.527,0,7.527,0,83.168,9.901,0,6.931,0,82.828,10.101,0,7.071,0,320424960,409219072,01-05 05:17:17
82.353,6.863,0,10.784,0,83,7,0,10,0,81.250,8.333,0,10.417,0,77.551,10.204,1.020,11.224,0,292071936,340934656,01-05 05:17:18
86,9,0,5,0,85.567,9.278,0,5.155,0,84.158,10.891,0,4.950,0,84.375,10.417,0,5.208,0,291294720,536576,01-05 05:17:19
81.633,7.143,0,11.224,0,83.505,5.155,0,11.340,0,81.443,7.216,0,11.340,0,75.510,12.245,0,12.245,0,256400896,57344,01-05 05:17:20
83.838,10.101,1.010,5.051,0,83.168,11.881,0,4.950,0,86,8,0,6,0,89.796,6.122,0,4.082,0,251959808,0,01-05 05:17:21
89.691,7.216,0,3.093,0,85.714,11.224,0,3.061,0,86.275,8.824,0.980,3.922,0,85.714,10.204,0,4.082,0,271892992,40960,01-05 05:17:22
86.598,9.278,0,4.124,0,84,12,0,4,0,85.714,11.224,0,3.061,0,87.879,8.081,0,4.040,0,268405248,4096,01-05 05:17:23
87,8,0,5,0,89,7,0,4,0,88.660,6.186,0,5.155,0,87.629,9.278,0,3.093,0,244644352,0,01-05 05:17:24
87.129,9.901,0,2.970,0,85.149,10.891,0,3.960,0,89.899,7.071,0,3.030,0,90.909,6.061,0,3.030,0,255269888,69632,01-05 05:17:25
83.838,12.121,0,4.040,0,88.889,7.071,0,4.040,0,86.735,9.184,0,4.082,0,91.089,4.950,0,3.960,0,218626048,136396800,01-05 05:17:26
87.755,7.143,0,5.102,0,85,9,0,6,0,86.869,6.061,0,7.071,0,85.714,8.163,0,6.122,0,250471936,0,01-05 05:17:27
86.139,9.901,0,3.960,0,81.633,14.286,0,4.082,0,88,9,0,3,0,84,13,0,3,0,264747520,12288,01-05 05:17:28
85,11,0,4,0,83.673,12.245,0,4.082,0,86.869,9.091,0,4.040,0,85.149,9.901,0,4.950,0,249073152,0,01-05 05:17:29
90,6,0,4,0,86.139,9.901,0,3.960,0,89.109,6.931,0,3.960,0,85,12,0,3,0,259080192,0,01-05 05:17:30
86.275,9.804,0,3.922,0,88.776,8.163,0,3.061,0,87.379,8.738,0,3.883,0,84.848,11.111,0,4.040,0,252814848,0,01-05 05:17:31
89,7,0,4,0,86.139,8.911,0.990,3.960,0,86.598,9.278,0,4.124,0,85.567,10.309,0,4.124,0,242864128,49152,01-05 05:17:32
83.838,12.121,0,4.040,0,88.119,7.921,0,3.960,0,88,8,0,4,0,88,8,0,4,0,250423296,0,01-05 05:17:33
83.838,12.121,1.010,3.030,0,88,9,0,3,0,90.722,6.186,0,3.093,0,90.526,6.316,0,3.158,0,251742208,32768,01-05 05:17:34
86.458,9.375,0,4.167,0,82.828,12.121,0,5.051,0,88,8,0,4,0,88.660,7.216,0,4.124,0,241614848,4669440,01-05 05:17:35
86.735,9.184,0,4.082,0,85.437,10.680,0,3.883,0,85.859,9.091,1.010,4.040,0,87.129,8.911,0,3.960,0,247419392,4096,01-05 05:17:36
83.505,13.402,0,3.093,0,84.694,12.245,0,3.061,0,90.909,6.061,0,3.030,0,86,10,0,4,0,256195584,53248,01-05 05:17:37
86.869,8.081,0,5.051,0,85.859,10.101,0,4.040,0,88.889,7.071,0,4.040,0,87.500,6.731,0.962,4.808,0,241276416,0,01-05 05:17:38
