"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 09:56:10 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
14.548,1.492,81.320,2.640,0,15.061,1.518,80.197,3.223,0,14.866,1.451,80.769,2.914,0,14.785,1.446,80.682,3.088,0,65640726.529,174679483.612,30-04 09:56:10
0,1,99,0,0,2.970,0,97.030,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,30-04 09:56:11
17.708,3.125,25,54.167,0,17.895,2.105,25.263,54.737,0,15.464,6.186,24.742,53.608,0,19,5,24,52,0,135687168,1810432,30-04 09:56:12
24.211,6.316,0,69.474,0,21.053,8.421,0,70.526,0,28.283,4.040,0,67.677,0,26.263,6.061,0,67.677,0,176255488,0,30-04 09:56:13
22.105,7.368,1.053,69.474,0,26.531,4.082,1.020,68.367,0,28.431,5.882,0,65.686,0,22.826,3.261,1.087,72.826,0,174744576,45056,30-04 09:56:14
26.531,5.102,4.082,64.286,0,25.773,5.155,2.062,67.010,0,25.510,6.122,6.122,62.245,0,28.421,3.158,0,68.421,0,166624768,0,30-04 09:56:15
28.571,4.082,0,67.347,0,30,4,0,66,0,24.490,7.143,0,68.367,0,23.158,6.316,0,70.526,0,173876224,995328,30-04 09:56:16
21.739,6.522,0,71.739,0,23.158,7.368,0,69.474,0,25.773,6.186,1.031,67.010,0,31.373,2.941,0.980,64.706,0,173688832,233472,30-04 09:56:17
27.273,7.071,1.010,64.646,0,30.303,3.030,4.040,62.626,0,26.804,5.155,5.155,62.887,0,28.431,6.863,2.941,61.765,0,165035008,0,30-04 09:56:18
