"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 22:12:12 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
8.313,0.795,89.116,1.775,0,8.978,0.867,88.184,1.972,0,8.776,0.840,88.325,2.059,0,9.247,0.873,87.632,2.247,0,35850394.851,93610843.390,30-04 22:12:12
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,30-04 22:12:13
11.340,2.062,76.289,10.309,0,13.131,2.020,74.747,10.101,0,14,2,74,10,0,12.121,3.030,73.737,11.111,0,57300480,0,30-04 22:12:14
79.208,13.861,0,6.931,0,82,11,0,7,0,74.737,16.842,0,8.421,0,80,13,0,7,0,280984064,0,30-04 22:12:15
84,10,0,6,0,82.653,11.224,0,6.122,0,83.673,10.204,0,6.122,0,81.633,12.245,0,6.122,0,282264064,81920,30-04 22:12:16
85.567,9.278,0,5.155,0,81,14,0,5,0,79.798,15.152,0,5.051,0,82.653,11.224,0,6.122,0,271748608,1204224,30-04 22:12:17
85.714,9.184,0,5.102,0,86.275,8.824,0,4.902,0,81.818,13.131,0,5.051,0,83.168,11.881,0,4.950,0,258337792,942080,30-04 22:12:18
78.218,17.822,0,3.960,0,78.788,18.182,0,3.030,0,83.333,13.725,0,2.941,0,76.531,20.408,0,3.061,0,270974464,0,30-04 22:12:19
81,14,1,4,0,82.653,13.265,0,4.082,0,82.653,12.245,0,5.102,0,81.633,14.286,0,4.082,0,264297984,0,30-04 22:12:20
82,14,0,4,0,83.505,12.371,0,4.124,0,81.818,14.141,0,4.040,0,82.353,12.745,0.980,3.922,0,264347648,0,30-04 22:12:21
85.567,10.309,0,4.124,0,81.633,14.286,0,4.082,0,82,14,0,4,0,79.798,15.152,0,5.051,0,249163264,12288,30-04 22:12:22
81.633,15.306,0,3.061,0,80.392,16.667,0,2.941,0,83.673,12.245,0,4.082,0,80.412,16.495,0,3.093,0,259215872,1183744,30-04 22:12:23
83,13,0,4,0,86.735,9.184,0,4.082,0,82.828,14.141,0,3.030,0,85,11,0,4,0,257206272,0,30-04 22:12:24
81.633,15.306,0,3.061,0,81.443,15.464,0,3.093,0,82.828,13.131,0,4.040,0,87.129,8.911,0,3.960,0,254733824,4096,30-04 22:12:25
81.633,13.265,0,5.102,0,81.443,13.402,0,5.155,0,83.168,12.871,0,3.960,0,87.129,8.911,0,3.960,0,241502208,0,30-04 22:12:26
83.673,13.265,0,3.061,0,85.859,11.111,0,3.030,0,85.714,10.204,1.020,3.061,0,83.673,13.265,0,3.061,0,253007872,0,30-04 22:12:27
80.808,16.162,0,3.030,0,81,15,0,4,0,82,14,0,4,0,81.443,14.433,0,4.124,0,250713088,1003520,30-04 22:12:28
83.333,11.765,0,4.902,0,83.838,11.111,1.010,4.040,0,83.838,13.131,0,3.030,0,84,12,0,4,0,237867008,0,30-04 22:12:29
83,14,0,3,0,88.889,8.081,0,3.030,0,84,13,0,3,0,85,13,0,2,0,238284288,0,30-04 22:12:30
84.694,12.245,0,3.061,0,82.828,14.141,0,3.030,0,83,14,0,3,0,86.869,9.091,0,4.040,0,245831680,4096,30-04 22:12:31
84,13,0,3,0,85,12,0,3,0,82,14,0,4,0,82.474,14.433,0,3.093,0,238589952,0,30-04 22:12:32
88.119,7.921,0,3.960,0,85,11,0,4,0,82.828,14.141,0,3.030,0,82.474,13.402,0,4.124,0,238236160,40960,30-04 22:12:33
85,10,0,5,0,84,12,0,4,0,83,13,0,4,0,84.314,9.804,0.980,4.902,0,226880512,1196032,30-04 22:12:34
84,12,1,3,0,84,13,0,3,0,85.714,10.204,0,4.082,0,85.859,11.111,0,3.030,0,234885632,0,30-04 22:12:35
76.531,19.388,0,4.082,0,87.879,8.081,0,4.040,0,85.859,11.111,0,3.030,0,84.314,11.765,0,3.922,0,233441280,0,30-04 22:12:36
86.139,11.881,0,1.980,0,86.869,11.111,0,2.020,0,86.275,10.784,0,2.941,0,85.859,12.121,0,2.020,0,233155072,4096,30-04 22:12:37
80.392,14.706,0,4.902,0,83.673,11.224,0,5.102,0,82.828,12.121,0,5.051,0,84,10,0,6,0,227519488,49152,30-04 22:12:38
83.673,12.245,0,4.082,0,84,12,0,4,0,86.869,9.091,1.010,3.030,0,86.869,10.101,0,3.030,0,230443520,1175552,30-04 22:12:39
86.139,9.901,0,3.960,0,80.412,15.464,0,4.124,0,82.353,12.745,0,4.902,0,81,14,0,5,0,232988160,12288,30-04 22:12:40
85.149,10.891,0,3.960,0,84.848,10.101,0,5.051,0,83.838,12.121,0,4.040,0,86.316,9.474,0,4.211,0,225375744,0,30-04 22:12:41
89.216,6.863,0,3.922,0,84,12,1,3,0,81.818,15.152,0,3.030,0,88.119,7.921,0,3.960,0,224518144,0,30-04 22:12:42
86,10,0,4,0,83.168,12.871,0,3.960,0,85,11,0,4,0,89.899,7.071,0,3.030,0,219950080,61440,30-04 22:12:43
89.109,8.911,0,1.980,0,87,11,0,2,0,84.848,12.121,0,3.030,0,87,10,0,3,0,206223872,0,30-04 22:12:44
85.294,9.804,0,4.902,0,88.889,7.071,0,4.040,0,83.333,11.765,0,4.902,0,78,17,0,5,0,226916352,205725696,30-04 22:12:45
77.083,15.625,0,7.292,0,79,14,0,7,0,81.818,11.111,0,7.071,0,84.848,7.071,1.010,7.071,0,234360832,12288,30-04 22:12:46
83,10,1,6,0,82,11,0,7,0,82.474,10.309,0,7.216,0,84.536,8.247,0,7.216,0,224323584,0,30-04 22:12:47
80,12,0,8,0,80.198,11.881,0,7.921,0,81.250,11.458,0,7.292,0,80.808,11.111,0,8.081,0,227537920,0,30-04 22:12:48
77.228,13.861,0,8.911,0,80.412,10.309,0,9.278,0,77.551,13.265,0,9.184,0,81.188,9.901,0,8.911,0,230570496,61440,30-04 22:12:49
77.778,7.071,0,15.152,0,77,8,0,15,0,74,10,1,15,0,73.737,11.111,0,15.152,0,221784064,1110016,30-04 22:12:50
85,7,0,8,0,80.198,11.881,0,7.921,0,84.694,7.143,0,8.163,0,83.333,8.333,0,8.333,0,229215744,0,30-04 22:12:51
76.842,10.526,0,12.632,0,79,9,0,12,0,79.592,8.163,0,12.245,0,79.592,8.163,0,12.245,0,224131072,90112,30-04 22:12:52
84.694,9.184,0,6.122,0,83.838,8.081,1.010,7.071,0,84.314,8.824,0,6.863,0,87.879,6.061,0,6.061,0,230768640,0,30-04 22:12:53
83.838,9.091,0,7.071,0,80.612,11.224,0,8.163,0,82.105,8.421,1.053,8.421,0,80.808,10.101,0,9.091,0,215824384,0,30-04 22:12:54
78.571,12.245,0,9.184,0,83.333,7.843,0,8.824,0,81.553,9.709,0,8.738,0,80,10,1,9,0,223557120,1249280,30-04 22:12:55
82,10,1,7,0,80.808,12.121,0,7.071,0,80.412,13.402,0,6.186,0,82.828,11.111,0,6.061,0,235245056,110592,30-04 22:12:56
80,10,0,10,0,79.798,9.091,0,11.111,0,79.592,9.184,0,11.224,0,77.778,11.111,0,11.111,0,219672064,61440,30-04 22:12:57
85,9,0,6,0,84.158,10.891,0,4.950,0,88.889,7.071,0,4.040,0,84,10,0,6,0,223927296,28672,30-04 22:12:58
86.598,8.247,0,5.155,0,87,8,0,5,0,86.458,9.375,0,4.167,0,84.694,10.204,0,5.102,0,232433152,0,30-04 22:12:59
81.818,13.131,0,5.051,0,82,12,0,6,0,82.828,11.111,0,6.061,0,82.474,11.340,0,6.186,0,228720128,225280,30-04 22:13:00
80.808,8.081,0,11.111,0,80.612,9.184,0,10.204,0,79.592,9.184,0,11.224,0,79.798,10.101,0,10.101,0,223447040,1282048,30-04 22:13:01
82.828,10.101,0,7.071,0,86.869,7.071,0,6.061,0,87.879,6.061,0,6.061,0,84.158,8.911,0,6.931,0,215186944,0,30-04 22:13:02
84,8,0,8,0,81.633,10.204,0,8.163,0,80.808,10.101,1.010,8.081,0,86.735,5.102,0,8.163,0,226621952,106496,30-04 22:13:03
86.869,8.081,0,5.051,0,85.437,7.767,0.971,5.825,0,84.848,9.091,0,6.061,0,83.168,9.901,0.990,5.941,0,228002304,0,30-04 22:13:04
82,10,0,8,0,85.714,7.143,0,7.143,0,85,8,0,7,0,84.536,8.247,0,7.216,0,226504192,65536,30-04 22:13:05
87.879,10.101,0,2.020,0,89,9,0,2,0,88,10,0,2,0,86.869,10.101,0,3.030,0,230633984,1069056,30-04 22:13:06
88.889,9.091,0,2.020,0,90.909,7.071,0,2.020,0,85.859,12.121,0,2.020,0,89.796,9.184,0,1.020,0,231287296,20480,30-04 22:13:07
84.158,11.881,0.990,2.970,0,88,9,0,3,0,87.755,9.184,0,3.061,0,88.889,8.081,0,3.030,0,230867456,0,30-04 22:13:08
88,9,0,3,0,89.899,6.061,0,4.040,0,90,7,0,3,0,86,10,0,4,0,224756224,0,30-04 22:13:09
88,9,0,3,0,88,10,0,2,0,84.848,12.121,0,3.030,0,87,10,0,3,0,231905280,110592,30-04 22:13:10
86.869,10.101,0,3.030,0,88.660,8.247,0,3.093,0,90.909,7.071,0,2.020,0,89.796,8.163,0,2.041,0,221599744,0,30-04 22:13:11
88.119,9.901,0,1.980,0,87.879,9.091,0,3.030,0,87.755,9.184,0,3.061,0,88,8,0,4,0,224413696,1171456,30-04 22:13:12
88.660,7.216,0,4.124,0,85.149,10.891,0,3.960,0,87.129,8.911,0,3.960,0,87,9,0,4,0,222482432,249856,30-04 22:13:13
84,14,0,2,0,87.755,10.204,0,2.041,0,87,11,0,2,0,93.939,5.051,0,1.010,0,198966272,0,30-04 22:13:14
84.158,8.911,0,6.931,0,85.714,7.143,0,7.143,0,82.178,10.891,0,6.931,0,81.373,11.765,0,6.863,0,214230016,204644352,30-04 22:13:15
92,6,0,2,0,91.176,6.863,0,1.961,0,88.889,10.101,0,1.010,0,91.919,6.061,0,2.020,0,239568384,28672,30-04 22:13:16
87.755,10.204,0,2.041,0,90,8,0,2,0,88.119,9.901,0,1.980,0,89.109,8.911,0,1.980,0,240743936,1138688,30-04 22:13:17
87.755,11.224,0,1.020,0,85.859,13.131,0,1.010,0,85.294,11.765,0.980,1.961,0,91.837,7.143,0,1.020,0,238061568,0,30-04 22:13:18
89.796,8.163,0,2.041,0,84,13,0,3,0,89,9,0,2,0,89.109,7.921,0,2.970,0,228637184,20480,30-04 22:13:19
87.879,8.081,0,4.040,0,86.869,10.101,0,3.030,0,87.879,8.081,0,4.040,0,84.848,12.121,0,3.030,0,231372800,24576,30-04 22:13:20
77,13,0,10,0,79.798,9.091,0,11.111,0,79.592,10.204,0,10.204,0,82,7,0,11,0,212797952,61440,30-04 22:13:21
87.129,10.891,0,1.980,0,86.869,11.111,0,2.020,0,86.139,10.891,0,2.970,0,87.879,10.101,0,2.020,0,226031104,1085440,30-04 22:13:22
84.314,7.843,0,7.843,0,79.592,11.224,1.020,8.163,0,78.788,12.121,0,9.091,0,83.673,7.143,1.020,8.163,0,209779200,0,30-04 22:13:23
86.869,8.081,0,5.051,0,85,10,0,5,0,86,9,0,5,0,84.158,9.901,0,5.941,0,223620608,0,30-04 22:13:24
80.208,12.500,0,7.292,0,80.808,11.111,0,8.081,0,80.808,11.111,0,8.081,0,82.292,10.417,0,7.292,0,237879808,208896,30-04 22:13:25
80.612,7.143,1.020,11.224,0,80.808,7.071,0,12.121,0,78.947,10.526,0,10.526,0,80.612,8.163,0,11.224,0,226745856,65536,30-04 22:13:26
84.848,10.101,0,5.051,0,86.139,8.911,0,4.950,0,87.879,7.071,0,5.051,0,87.129,6.931,0,5.941,0,228666368,999424,30-04 22:13:27
81.633,7.143,0,11.224,0,79,10,0,11,0,80.612,8.163,0,11.224,0,81.818,7.071,0,11.111,0,225912832,106496,30-04 22:13:28
87.755,8.163,0,4.082,0,87.500,8.333,0,4.167,0,86,9,0,5,0,88,8,0,4,0,229639168,0,30-04 22:13:29
85.437,9.709,0,4.854,0,86.869,9.091,0,4.040,0,87.879,8.081,0,4.040,0,86.869,9.091,0,4.040,0,235719680,0,30-04 22:13:30
86.139,6.931,0,6.931,0,81,11,0,8,0,83.505,7.216,1.031,8.247,0,84,8,0,8,0,219372032,4096,30-04 22:13:31
81.633,11.224,0,7.143,0,82.828,9.091,0,8.081,0,82.828,10.101,0,7.071,0,82,11,0,7,0,230352896,1323008,30-04 22:13:32
83.673,10.204,0,6.122,0,82.828,11.111,0,6.061,0,81.818,12.121,0,6.061,0,84.536,9.278,0,6.186,0,227690496,90112,30-04 22:13:33
83.838,7.071,0,9.091,0,78.431,11.765,0.980,8.824,0,80.208,9.375,0,10.417,0,79.798,10.101,1.010,9.091,0,221486080,65536,30-04 22:13:34
85.149,8.911,0,5.941,0,84,11,0,5,0,82.105,12.632,0,5.263,0,85.149,8.911,0,5.941,0,219660800,0,30-04 22:13:35
83.838,12.121,0,4.040,0,86.598,9.278,0,4.124,0,83.168,11.881,0,4.950,0,88.889,6.061,0,5.051,0,231030784,0,30-04 22:13:36
