"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 04:12:52 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
25.124,2.481,69.619,2.776,0,24.962,2.404,69.621,3.013,0,25.224,2.416,69.070,3.290,0,27.049,2.590,66.797,3.564,0,106611595.706,183320608.364,01-05 04:12:52
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0.990,0,99.010,0,0,126976,4096,01-05 04:12:53
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,01-05 04:12:54
37,6,57,0,0,39.796,5.102,55.102,0,0,39.604,3.960,56.436,0,0,43,4,53,0,0,0,3362816,01-05 04:12:55
46.939,5.102,44.898,3.061,0,53.465,10.891,34.653,0.990,0,45.455,8.081,45.455,1.010,0,47,10,43,0,0,1792512,138641408,01-05 04:12:56
46.465,7.071,46.465,0,0,44,8,48,0,0,51,7,41,1,0,43.434,8.081,48.485,0,0,0,9121280,01-05 04:12:57
34.343,5.051,59.596,1.010,0,44.444,4.040,51.515,0,0,38.614,3.960,57.426,0,0,40.594,4.950,52.475,1.980,0,1793024,127320576,01-05 04:12:58
46.465,10.101,42.424,1.010,0,43,10,43,4,0,41.414,5.051,53.535,0,0,48,7,45,0,0,1793024,136429568,01-05 04:12:59
53.465,8.911,35.644,1.980,0,52.941,6.863,39.216,0.980,0,52.475,10.891,35.644,0.990,0,49,6,43,2,0,52108800,136454144,01-05 04:13:00
69.388,10.204,19.388,1.020,0,80.808,5.051,12.121,2.020,0,59.596,6.061,33.333,1.010,0,63,5,29,3,0,159320576,204599296,01-05 04:13:01
55.556,9.091,31.313,4.040,0,52.941,4.902,35.294,6.863,0,42,6,47,5,0,49.020,8.824,38.235,3.922,0,59338240,477458432,01-05 04:13:02
45.918,6.122,46.939,1.020,0,62.626,6.061,29.293,2.020,0,53.061,3.061,43.878,0,0,33,5,62,0,0,1792000,136425472,01-05 04:13:03
47.959,5.102,45.918,1.020,0,44.444,3.030,50.505,2.020,0,34.653,6.931,58.416,0,0,55.556,7.071,36.364,1.010,0,1793024,136437760,01-05 04:13:04
27.273,5.051,67.677,0,0,46,5,49,0,0,46.078,6.863,47.059,0,0,46.535,6.931,46.535,0,0,0,0,01-05 04:13:05
75.490,5.882,15.686,2.941,0,62.626,7.071,27.273,3.030,0,56.566,4.040,37.374,2.020,0,59.596,4.040,33.333,3.030,0,135951872,204632064,01-05 04:13:06
62.245,7.143,27.551,3.061,0,66,8,24,2,0,64.356,6.931,26.733,1.980,0,67,7,20,6,0,153801728,341037056,01-05 04:13:07
69.388,5.102,23.469,2.041,0,64.286,6.122,25.510,4.082,0,57.576,7.071,31.313,4.040,0,65,3,30,2,0,163385344,272814080,01-05 04:13:08
48.980,8.163,42.857,0,0,50.505,6.061,39.394,4.040,0,36.735,8.163,42.857,12.245,0,50,5,44,1,0,15664640,545652736,01-05 04:13:09
41.176,4.902,50,3.922,0,44.444,4.040,49.495,2.020,0,43.434,3.030,53.535,0,0,50,9,41,0,0,1792512,136429568,01-05 04:13:10
56.122,7.143,36.735,0,0,53.922,4.902,40.196,0.980,0,55.556,4.040,40.404,0,0,56,5,35,4,0,66774016,136523776,01-05 04:13:11
58.586,7.071,33.333,1.010,0,73.737,9.091,13.131,4.040,0,61.224,5.102,32.653,1.020,0,51.020,4.082,41.837,3.061,0,156212224,207335424,01-05 04:13:12
63.636,5.051,29.293,2.020,0,58.586,4.040,29.293,8.081,0,70.707,7.071,21.212,1.010,0,63.636,4.040,29.293,3.030,0,166378496,272715776,01-05 04:13:13
57.143,11.224,26.531,5.102,0,62,6,26,6,0,72.449,10.204,7.143,10.204,0,61.616,9.091,25.253,4.040,0,148446720,818311168,01-05 04:13:14
64,7,26,3,0,50.515,8.247,37.113,4.124,0,43.434,6.061,49.495,1.010,0,44.444,6.061,46.465,3.030,0,58219520,341106688,01-05 04:13:15
50,8.163,41.837,0,0,51.515,8.081,40.404,0,0,41.584,5.941,51.485,0.990,0,55.556,5.051,39.394,0,0,3718656,49152,01-05 04:13:16
65.979,6.186,26.804,1.031,0,63.636,6.061,22.222,8.081,0,64.646,6.061,27.273,2.020,0,47.475,8.081,44.444,0,0,147519488,273068032,01-05 04:13:17
60.606,3.030,32.323,4.040,0,65,6,26,3,0,70.707,7.071,19.192,3.030,0,69.072,5.155,24.742,1.031,0,160087552,272838656,01-05 04:13:18
64.646,5.051,28.283,2.020,0,80.412,8.247,8.247,3.093,0,61,6,29,4,0,65.306,7.143,26.531,1.020,0,162192384,273358336,01-05 04:13:19
57.576,8.081,32.323,2.020,0,71,8,14,7,0,61.616,7.071,24.242,7.071,0,61,10,20,9,0,178249728,817725952,01-05 04:13:20
71.717,6.061,20.202,2.020,0,61,8,26,5,0,62.245,8.163,25.510,4.082,0,69,6,20,5,0,160689664,409272320,01-05 04:13:21
62.376,8.911,25.743,2.970,0,67.010,6.186,22.680,4.124,0,67,4,22,7,0,64,6,28,2,0,163741184,411090944,01-05 04:13:22
58.163,7.143,28.571,6.122,0,64.286,9.184,22.449,4.082,0,71.429,7.143,18.367,3.061,0,69,4,24,3,0,168268800,319319552,01-05 04:13:23
56.701,4.124,38.144,1.031,0,77,5,12,6,0,64,6,28,2,0,56.566,6.061,37.374,0,0,160292864,158216704,01-05 04:13:24
59.794,7.216,30.928,2.062,0,60.204,9.184,26.531,4.082,0,62.626,8.081,24.242,5.051,0,66.667,8.081,19.192,6.061,0,155785728,511716864,01-05 04:13:25
53.465,7.921,27.723,10.891,0,62,9,23,6,0,55.102,4.082,37.755,3.061,0,82,10,3,5,0,163017216,783888896,01-05 04:13:26
54.639,7.216,37.113,1.031,0,68,2,28,2,0,59.406,8.911,30.693,0.990,0,67.677,7.071,21.212,4.040,0,164306944,137715712,01-05 04:13:27
60.204,5.102,26.531,8.163,0,58.824,3.922,33.333,3.922,0,47.368,2.105,46.316,4.211,0,66.667,8.824,16.667,7.843,0,159148544,545628160,01-05 04:13:28
77,5,12,6,0,57.143,3.061,35.714,4.082,0,49,7,34,10,0,60.606,7.071,25.253,7.071,0,170977280,477655040,01-05 04:13:29
73,6,16,5,0,66.667,4.040,24.242,5.051,0,49.495,3.030,45.455,2.020,0,46.465,6.061,47.475,0,0,157998592,272871424,01-05 04:13:30
71.717,6.061,17.172,5.051,0,53.061,5.102,40.816,1.020,0,49,2,49,0,0,61.386,2.970,34.653,0.990,0,164585984,204603392,01-05 04:13:31
66.667,6.061,21.212,6.061,0,48.485,6.061,44.444,1.010,0,54.639,1.031,42.268,2.062,0,51.485,3.960,42.574,1.980,0,165382144,272850944,01-05 04:13:32
53.535,12.121,22.222,12.121,0,52.427,7.767,26.214,13.592,0,59.596,6.061,20.202,14.141,0,53.535,4.040,30.303,12.121,0,160457728,1091899392,01-05 04:13:33
57.143,3.061,38.776,1.020,0,57.143,7.143,29.592,6.122,0,65,6,25,4,0,51,2,45,2,0,165931008,273022976,01-05 04:13:34
68.687,3.030,20.202,8.081,0,59.596,6.061,33.333,1.010,0,69.307,4.950,22.772,2.970,0,51.020,3.061,41.837,4.082,0,166130176,409370624,01-05 04:13:35
43.137,6.863,47.059,2.941,0,63.542,5.208,23.958,7.292,0,66.337,5.941,22.772,4.950,0,57.576,5.051,32.323,5.051,0,168842752,477425664,01-05 04:13:36
58.586,5.051,35.354,1.010,0,54,5,34,7,0,66,5,25,4,0,57.143,4.082,31.633,7.143,0,167213568,477401088,01-05 04:13:37
44.898,1.020,53.061,1.020,0,72.449,5.102,9.184,13.265,0,54.455,3.960,39.604,1.980,0,55.340,4.854,36.893,2.913,0,157800960,342163456,01-05 04:13:38
56.122,4.082,38.776,1.020,0,68,3,24,5,0,42.857,6.122,51.020,0,0,61.386,3.960,33.663,0.990,0,169678848,136433664,01-05 04:13:39
69.697,3.030,24.242,3.030,0,65.657,8.081,21.212,5.051,0,69,5,24,2,0,45.455,3.030,49.495,2.020,0,157991936,272842752,01-05 04:13:40
60.204,4.082,33.673,2.041,0,59.184,3.061,35.714,2.041,0,55,7,33,5,0,59.596,3.030,35.354,2.020,0,159086592,341020672,01-05 04:13:41
64.646,9.091,15.152,11.111,0,59,6,30,5,0,57.576,4.040,32.323,6.061,0,52.941,4.902,38.235,3.922,0,170209280,885734400,01-05 04:13:42
56,5,34,5,0,63,6,23,8,0,37.255,5.882,52.941,3.922,0,48,4,32,16,0,162601472,546190336,01-05 04:13:43
78,6,11,5,0,57.576,6.061,32.323,4.040,0,66.337,4.950,24.752,3.960,0,42.857,6.122,43.878,7.143,0,172080640,477429760,01-05 04:13:44
61.053,6.316,30.526,2.105,0,65,4,26,5,0,54,5,38,3,0,63.636,7.071,26.263,3.030,0,159756800,272916480,01-05 04:13:45
65,6,25,4,0,57.426,3.960,37.624,0.990,0,57.426,6.931,30.693,4.950,0,57.576,4.040,36.364,2.020,0,164269568,409165824,01-05 04:13:46
53.061,4.082,40.816,2.041,0,62,4,28,6,0,52.525,5.051,34.343,8.081,0,61.386,6.931,23.762,7.921,0,172075520,477421568,01-05 04:13:47
57.143,8.163,30.612,4.082,0,53,5,33,9,0,61,6,25,8,0,73,5,19,3,0,179387392,479309824,01-05 04:13:48
52.475,5.941,38.614,2.970,0,59.184,3.061,35.714,2.041,0,71.287,3.960,19.802,4.950,0,62,6,29,3,0,158699008,341209088,01-05 04:13:49
53.535,4.040,41.414,1.010,0,71.134,5.155,18.557,5.155,0,65.347,5.941,27.723,0.990,0,56.436,3.960,39.604,0,0,154108416,136417280,01-05 04:13:50
47.475,5.051,43.434,4.040,0,63.366,4.950,24.752,6.931,0,54.167,4.167,38.542,3.125,0,72.727,3.030,22.222,2.020,0,164288000,272855040,01-05 04:13:51
43.434,3.030,52.525,1.010,0,50.515,6.186,40.206,3.093,0,79.208,7.921,0.990,11.881,0,64.706,1.961,30.392,2.941,0,160095744,341024768,01-05 04:13:52
57.732,3.093,39.175,0,0,66.337,3.960,21.782,7.921,0,62.376,2.970,33.663,0.990,0,58.416,2.970,35.644,2.970,0,154964992,272809984,01-05 04:13:53
42.268,3.093,44.330,10.309,0,58.763,2.062,36.082,3.093,0,38.384,1.010,59.596,1.010,0,75.510,10.204,1.020,13.265,0,172903424,635321856,01-05 04:13:54
58,6,23,13,0,50.515,6.186,38.144,5.155,0,67.677,8.081,13.131,11.111,0,69.697,7.071,15.152,8.081,0,163025408,1002082816,01-05 04:13:55
66.667,5.882,18.627,8.824,0,50,10.204,37.755,2.041,0,61.616,8.081,26.263,4.040,0,75.248,7.921,9.901,6.931,0,170127360,477630464,01-05 04:13:56
63.265,6.122,28.571,2.041,0,59.184,6.122,33.673,1.020,0,74.757,9.709,11.650,3.883,0,59.184,7.143,28.571,5.102,0,148122624,342130176,01-05 04:13:57
72.277,5.941,19.802,1.980,0,54.082,5.102,33.673,7.143,0,54.455,4.950,38.614,1.980,0,62.626,5.051,25.253,7.071,0,174209536,476299776,01-05 04:13:58
77.778,7.071,10.101,5.051,0,74.747,6.061,10.101,9.091,0,72.917,6.250,18.750,2.083,0,70,8,19,3,0,291484672,615161856,01-05 04:13:59
68.687,8.081,22.222,1.010,0,74,9,13,4,0,78.788,6.061,7.071,8.081,0,72,9,8,11,0,262321152,613847040,01-05 04:14:00
59.184,5.102,32.653,3.061,0,48.980,3.061,45.918,2.041,0,51.485,5.941,33.663,8.911,0,62.376,3.960,26.733,6.931,0,152430080,409305088,01-05 04:14:01
57.426,5.941,33.663,2.970,0,65.657,5.051,28.283,1.010,0,67.010,4.124,26.804,2.062,0,62.245,5.102,28.571,4.082,0,172684288,272863232,01-05 04:14:02
60.606,8.081,29.293,2.020,0,70.297,4.950,18.812,5.941,0,65,7,27,1,0,53.061,5.102,38.776,3.061,0,145403392,341037056,01-05 04:14:03
67.347,6.122,23.469,3.061,0,69.697,7.071,22.222,1.010,0,69.903,3.883,22.330,3.883,0,57,7,34,2,0,160070144,273764352,01-05 04:14:04
67.347,5.102,26.531,1.020,0,66.667,4.040,24.242,5.051,0,55.102,7.143,36.735,1.020,0,52,4,44,0,0,169878016,136404992,01-05 04:14:05
77,7,9,7,0,57,5,36,2,0,55,5,39,1,0,52,5,38,5,0,149602304,341045248,01-05 04:14:06
