"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 14:48:14 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
0.039,1.123,98.838,0,0,0.029,0.134,99.838,0,0,0.025,0.093,99.877,0.005,0,0.014,0.134,99.853,0,0,391960.650,53846.075,30-04 14:48:14
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,925696,0,30-04 14:48:15
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,1.980,0.990,97.030,0,0,8192,487424,30-04 14:48:16
34.343,2.020,63.636,0,0,32,6,62,0,0,32.323,3.030,64.646,0,0,31.313,6.061,62.626,0,0,94208,0,30-04 14:48:17
61.616,8.081,30.303,0,0,63.636,9.091,27.273,0,0,65.657,9.091,25.253,0,0,58.163,10.204,31.633,0,0,0,0,30-04 14:48:18
56.122,6.122,36.735,1.020,0,44.444,9.091,44.444,2.020,0,52.525,5.051,40.404,2.020,0,53.061,10.204,36.735,0,0,3003904,204922880,30-04 14:48:19
55.102,10.204,31.633,3.061,0,50.505,8.081,41.414,0,0,54.902,7.843,33.333,3.922,0,57.576,6.061,36.364,0,0,2713600,204791808,30-04 14:48:20
53,7,40,0,0,53,7,40,0,0,55,6,39,0,0,50,4,46,0,0,0,0,30-04 14:48:21
52,9,38,1,0,55.556,7.071,34.343,3.030,0,45.455,5.051,49.495,0,0,64.948,6.186,26.804,2.062,0,2694144,204615680,30-04 14:48:22
49.020,8.824,41.176,0.980,0,63.636,7.071,28.283,1.010,0,52,8,38,2,0,54.545,5.051,39.394,1.010,0,19475968,204677120,30-04 14:48:23
55.789,5.263,38.947,0,0,68.367,6.122,23.469,2.041,0,59.794,5.155,35.052,0,0,74,8,15,3,0,161424896,136396800,30-04 14:48:24
53,6,27,14,0,60,10,17,13,0,61.224,5.102,30.612,3.061,0,59.794,7.216,25.773,7.216,0,90821120,886476800,30-04 14:48:25
47,3,50,0,0,52.525,2.020,45.455,0,0,38,5,57,0,0,48,5,47,0,0,4514304,118784,30-04 14:48:26
43.878,3.061,50,3.061,0,46.939,2.041,50,1.020,0,47.917,4.167,45.833,2.083,0,46,4,49,1,0,2701824,204668928,30-04 14:48:27
51,6,41,2,0,46.465,6.061,46.465,1.010,0,63,8,28,1,0,51.961,3.922,41.176,2.941,0,2689024,204636160,30-04 14:48:28
44.898,4.082,51.020,0,0,52,4,44,0,0,47,6,47,0,0,46.535,4.950,48.515,0,0,0,0,30-04 14:48:29
60.606,5.051,33.333,1.010,0,60.204,3.061,34.694,2.041,0,55,4,41,0,0,63.636,8.081,22.222,6.061,0,88650240,272863232,30-04 14:48:30
73,5,20,2,0,61.765,5.882,31.373,0.980,0,62.376,11.881,22.772,2.970,0,80,8,9,3,0,164583424,136421376,30-04 14:48:31
59.596,10.101,29.293,1.010,0,68.687,9.091,19.192,3.030,0,67.347,6.122,23.469,3.061,0,67.677,6.061,21.212,5.051,0,152607232,341032960,30-04 14:48:32
58.586,9.091,13.131,19.192,0,66.667,4.040,27.273,2.020,0,60,6,23,11,0,60,5,32,3,0,57550848,1090981888,30-04 14:48:33
58,4,37,1,0,42.268,3.093,48.454,6.186,0,47.475,5.051,45.455,2.020,0,53,5,41,1,0,14464000,204836864,30-04 14:48:34
