"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 15:50:41 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
"cpu0 usage:usr","cpu0 usage:sys","cpu0 usage:idl","cpu0 usage:wai","cpu0 usage:stl","cpu2 usage:usr","cpu2 usage:sys","cpu2 usage:idl","cpu2 usage:wai","cpu2 usage:stl","cpu4 usage:usr","cpu4 usage:sys","cpu4 usage:idl","cpu4 usage:wai","cpu4 usage:stl","cpu6 usage:usr","cpu6 usage:sys","cpu6 usage:idl","cpu6 usage:wai","cpu6 usage:stl","read","writ","time"
31.000,3.076,63.903,2.021,0,33.805,3.115,60.390,2.691,0,32.200,3.007,62.142,2.651,0,31.019,2.961,63.320,2.701,0,108708933.913,259339773.285,30-04 15:50:41
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,4096,30-04 15:50:42
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30-04 15:50:43
0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30-04 15:50:44
11.881,0.990,70.297,16.832,0,13,2,63,22,0,9.574,1.064,64.894,24.468,0,11.458,0,66.667,21.875,0,55670272,1949696,30-04 15:50:45
7.292,1.042,76.042,15.625,0,14.851,1.980,62.376,20.792,0,15.152,1.010,61.616,22.222,0,14.141,3.030,58.586,24.242,0,53630976,0,30-04 15:50:46
9.091,2.020,74.747,14.141,0,14.433,1.031,62.887,21.649,0,14.141,0,67.677,18.182,0,14,1,67,18,0,46792704,933888,30-04 15:50:47
14.583,2.083,68.750,14.583,0,18.182,1.010,68.687,12.121,0,20.408,2.041,62.245,15.306,0,18.367,3.061,64.286,14.286,0,38392832,0,30-04 15:50:48
19.802,0,61.386,18.812,0,5.208,2.083,82.292,10.417,0,17,1,61,21,0,17.647,0.980,64.706,16.667,0,44835840,0,30-04 15:50:49
13.725,1.961,70.588,13.725,0,8.911,0.990,80.198,9.901,0,15,3,67,15,0,16,1,66,17,0,36799488,0,30-04 15:50:50
14.286,1.020,72.449,12.245,0,21.212,2.020,63.636,13.131,0,16.162,2.020,68.687,13.131,0,16,1,69,14,0,37395968,20480,30-04 15:50:51
8.081,1.010,81.818,9.091,0,15.306,1.020,67.347,16.327,0,18.812,0.990,62.376,17.822,0,13.402,0,72.165,14.433,0,38854656,860160,30-04 15:50:52
11.881,0.990,78.218,8.911,0,18.812,0.990,64.356,15.842,0,15.152,1.010,68.687,15.152,0,17.647,0.980,65.686,15.686,0,36654592,0,30-04 15:50:53
16.162,2.020,70.707,11.111,0,15.306,1.020,73.469,10.204,0,23.232,1.010,55.556,20.202,0,6.122,1.020,89.796,3.061,0,31043072,0,30-04 15:50:54
12.871,1.980,70.297,14.851,0,10,1,76,13,0,18.947,1.053,53.684,26.316,0,3.030,0,93.939,3.030,0,37301248,0,30-04 15:50:55
16.327,0,66.327,17.347,0,14.141,1.010,70.707,14.141,0,13.265,1.020,71.429,14.286,0,3,1,91,5,0,33955328,12288,30-04 15:50:56
21.649,2.062,60.825,15.464,0,6.863,1.961,84.314,6.863,0,25.962,0.962,57.692,15.385,0,16.667,0,70.833,12.500,0,32946176,196608,30-04 15:50:57
16.162,0,67.677,16.162,0,2.020,0,95.960,2.020,0,12.121,1.010,72.727,14.141,0,11.224,3.061,69.388,16.327,0,32081920,888832,30-04 15:50:58
13,2,73,12,0,2,0,97,1,0,13,0,74,13,0,24.490,1.020,53.061,21.429,0,31938048,0,30-04 15:50:59
20,2,61,17,0,12.121,1.010,77.778,9.091,0,14.851,3.960,67.327,13.861,0,14.141,0,75.758,10.101,0,33254912,0,30-04 15:51:00
8.081,1.010,81.818,9.091,0,17,1,69,13,0,18.750,1.042,59.375,20.833,0,6.122,1.020,87.755,5.102,0,32160256,0,30-04 15:51:01
3.030,1.010,94.949,1.010,0,10.204,2.041,75.510,12.245,0,18,2,64,16,0,19.192,1.010,63.636,16.162,0,30415872,45056,30-04 15:51:02
4.040,1.010,91.919,3.030,0,16.832,1.980,72.277,8.911,0,19,1,63,17,0,18,2,64,16,0,29170688,888832,30-04 15:51:03
0,0,100,0,0,9.184,1.020,77.551,12.245,0,14.706,0,74.510,10.784,0,24,2,52,22,0,30297088,0,30-04 15:51:04
2.020,0,97.980,0,0,19,1,66,14,0,16,0,74,10,0,22.549,1.961,55.882,19.608,0,29791744,0,30-04 15:51:05
24.242,2.020,55.556,18.182,0,5,0,91,4,0,8.163,1.020,86.735,4.082,0,24.242,1.010,55.556,19.192,0,30561792,0,30-04 15:51:06
21.429,2.041,53.061,23.469,0,4.040,2.020,88.889,5.051,0,4.950,0,91.089,3.960,0,11.111,2.020,74.747,12.121,0,28762624,36864,30-04 15:51:07
18.367,0,67.347,14.286,0,16.162,0,70.707,13.131,0,9.184,1.020,81.633,8.163,0,8.911,0.990,82.178,7.921,0,28959232,970752,30-04 15:51:08
10.101,0,85.859,4.040,0,19.192,2.020,66.667,12.121,0,16.495,1.031,73.196,9.278,0,19.792,2.083,60.417,17.708,0,28342272,8192,30-04 15:51:09
0.990,0.990,98.020,0,0,19.192,1.010,63.636,16.162,0,15.152,1.010,70.707,13.131,0,13.402,0,73.196,13.402,0,28128768,0,30-04 15:51:10
3.061,0,95.918,1.020,0,14,1,74,11,0,12.871,0.990,76.238,9.901,0,24.242,3.030,52.525,20.202,0,27579392,0,30-04 15:51:11
26.804,2.062,50.515,20.619,0,11.340,1.031,79.381,8.247,0,3,1,96,0,0,21.429,1.020,64.286,13.265,0,28491264,28672,30-04 15:51:12
17.172,1.010,67.677,14.141,0,18,1,67,14,0,1,0,98,1,0,19.608,0,67.647,12.745,0,27648000,0,30-04 15:51:13
17,2,69,12,0,12.500,1.042,71.875,14.583,0,7.921,0.990,86.139,4.950,0,16.162,0,76.768,7.071,0,25699328,933888,30-04 15:51:14
4.082,0,91.837,4.082,0,17,1,71,11,0,22.222,1.010,59.596,17.172,0,16,1,76,7,0,26868224,16384,30-04 15:51:15
1,0,98,1,0,10.204,1.020,77.551,11.224,0,13,1,74,12,0,20.192,1.923,62.500,15.385,0,26803712,0,30-04 15:51:16
5.102,0,90.816,4.082,0,10.101,2.020,77.778,10.101,0,14,2,74,10,0,17.895,1.053,65.263,15.789,0,26213376,45056,30-04 15:51:17
23.762,1.980,61.386,12.871,0,17.526,1.031,67.010,14.433,0,3,0,96,1,0,20.755,1.887,64.151,13.208,0,27022336,0,30-04 15:51:18
11.224,1.020,77.551,10.204,0,21.053,2.105,55.789,21.053,0,2,0,97,1,0,9.091,0,83.838,7.071,0,25859584,819200,30-04 15:51:19
